ra,dec,sigra,sigdec,sigradec,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,nb,na,cc_flags,ph_qual,qual_frame,mjd,allwise_cntr,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,dist,angle
137.3815011,-1.2092074,0.223,0.2767,-0.0188,14.611,0.081,13.5,0.8213,14.114,0.22,4.9,0.6605,1,0,0000,AB,10,57340.28270205,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.213077,43.966928
137.3814168,-1.2091693,0.2129,0.2616,-0.0565,14.745,0.079,13.7,0.9622,14.306,0.168,6.4,0.9556,1,0,0000,AB,10,57504.25940126,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.329505,331.844454
137.3814334,-1.2093223,0.3407,0.3685,0.0321,15.196,0.129,8.4,0.6291,14.278,0.167,6.5,0.9777,1,0,0000,BB,10,57504.39043219,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.277322,200.195013
137.3813108,-1.2093892,0.2265,0.2516,-0.0443,14.858,0.089,12.3,0.6284,14.367,0.185,5.9,0.605,1,0,0000,AB,10,57504.52159042,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.734503,226.979514
137.3814924,-1.2091883,0.2152,0.2922,-0.0813,14.815,0.08,13.5,1.354,15.033,0.33,3.3,1.039,1,0,0000,AB,10,57504.58704218,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.250869,27.69968
137.3816206,-1.2094748,0.3341,0.3083,-0.0851,15.01,0.121,9.0,1.836,14.42,0.208,5.2,0.6446,1,0,0000,BB,10,57504.65262125,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.994513,144.463539
137.3815705,-1.2096943,0.4262,0.5563,-0.0827,15.335,0.161,6.8,0.8956,15.008,0.297,3.7,0.9605,1,0,0000,BB,10,57504.71807304,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,1.648184,166.036557
137.3814508,-1.2093105,0.265,0.2902,-0.1126,14.881,0.087,12.5,1.265,14.652,0.227,4.8,1.359,1,0,0000,AB,10,57504.78365216,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.220293,188.644608
137.3814247,-1.2092455,0.2839,0.3011,0.0815,14.909,0.094,11.5,1.1,,,,,1,0,0000,AX,10,57504.84910392,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.128062,277.266411
137.3813111,-1.2094385,0.2295,0.2677,0.0343,14.903,0.089,12.2,0.8401,14.708,0.233,4.7,0.5477,1,0,0000,AB,10,57504.84923128,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.8647,218.299718
137.3815352,-1.2093053,0.3209,0.3478,-0.1511,15.132,0.109,10.0,1.484,14.316,0.175,6.2,0.7621,1,0,0000,AB,10,57504.91468308,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.335992,126.335827
137.3813919,-1.2092645,0.2188,0.2467,-0.0243,14.753,0.078,14.0,2.046,14.768,,0.9,0.3703,1,0,g000,AU,10,57504.9802622,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.250606,257.977359
137.3813958,-1.2093238,0.2941,0.2884,-0.1268,14.877,0.093,11.7,0.5619,14.45,0.202,5.4,0.6147,1,0,0000,AB,10,57505.11129312,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.35211,221.014297
137.3813374,-1.2091258,0.2431,0.258,-0.0617,14.862,0.093,11.7,0.9814,13.625,0.13,8.4,0.5547,1,0,0000,AB,10,57505.24232399,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.628193,315.377821
137.3814278,-1.2092835,0.2487,0.2772,-0.0967,14.809,0.089,12.2,0.6618,13.987,0.15,7.2,0.9819,1,0,0000,AB,10,57703.39295552,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.167249,223.860065
137.3815346,-1.2094233,0.3094,0.3293,-0.1184,15.054,0.105,10.4,1.13,14.24,0.183,5.9,0.4818,1,0,0000,AB,10,57703.52398713,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.679207,156.714334
137.3815377,-1.2093182,0.2552,0.2761,-0.0735,14.764,0.086,12.6,0.4758,14.463,0.259,4.2,0.5057,1,0,0000,AB,10,57703.65501808,1376001601351042152,14.332,0.028,13.635,0.037,11.271,0.168,8.319,,1308977770,16.559,0.125,15.294,,15.257,0.1636,0.372145,131.280882
