Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,Mean UV Flux Change DESI - SDSS,Mean UV Flux Change DESI - SDSS Unc,SDSS mjd,DESI mjd,W1 Max mjd,W1 Min mjd,W2 Max mjd,W2 Min mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux
081445.86+320536.1,2.9394953307337963,1.4791273530650084,-2.6971051204852965,1.3571588007270687,0.1827363797645817,0.0919512866320473,0.4521112604516458,0.239789669155001,2.9422618667441016,1.0755902565086355,-7.428097608498393,2.7154583017918887,0.2345369121239336,0.0857386693969839,0.9851807903608276,0.3831185297446222,4.001739981615397,0.8860130475070201,0.7186460254062367,0.2259861131060633,1.598400895049021,0.1555470448834959,55506,59220.32102505,58934.387991085,57317.38869301,58412.8373106,55490.8468051,22,22,0.4041845354217311,0.0677527836704049,0.0621659023758219,0.23806484496925,0.0315742905499253,0.0797131332104954,0.0429974608590766,0.0319018698017087
120137.55+534903.0,2.9801965074905623,1.3288203294442589,-3.4056309150799304,1.518514494989689,0.1156984789547759,0.0515880380822075,0.4269214371303896,0.1977372564017491,0.9868581437460316,1.1323172804983972,-1.8578922920876104,2.131738549220476,0.0964461500246973,0.1106619456935954,0.4047524314619238,0.4727084116040157,2.307644464601034,0.7865312058886333,0.4158369342961567,0.2561997584749459,-0.0159595313427173,0.068312402036971,57423,59307.34375237,56988.01907643,60430.317163075,60272.2680769,58081.094513305,23,20,0.2710064871243265,0.0339727004598384,0.0388224329046672,0.2382843005447648,0.0519115938181358,0.0977305103432553,0.0248570083067954,0.016779188753696
161758.81+442259.4,8.40970792714754,1.3726790060354848,-8.943220832248315,1.4597619309866294,0.5597957620052693,0.0913729581132917,0.7660375414650629,0.1412076830564325,10.735476662293122,1.601062507530184,-8.585905777947609,1.280480808322338,0.4418159805609942,0.0658913454852404,0.695898561596689,0.118121093061818,9.168577799909146,0.7166844146078631,0.7309680515308759,0.092049174874472,1.3368919248522535,0.1734143869333363,52443,59312.44716138,58681.64717445,60507.8374394,55411.0302742,60141.07860769,24,24,0.7307680520913481,0.0625944245932857,0.0665654225871723,0.6348856068149924,0.0514582843077281,0.0411547614008432,0.0613337972611692,0.0676745001880209
140447.81+053708.2,9.869968621821227,1.5327730184026067,-8.496626452493826,1.3194975863484852,1.0186737789257414,0.1581966207511089,0.1956390688416764,0.0307142258369338,12.618838127399496,1.4760162633784772,-11.623361026685595,1.359576035233846,1.12835103043422,0.1319823944888016,0.2462344336383149,0.0292704189519542,10.652198557100036,0.7122823356850174,0.2209367512399956,0.0212139169791029,0.4676890092510997,0.0605934404605731,53491,59341.26592929,56675.8298256,60326.95609461,57404.86328176,60488.03612668,25,25,5.206903636155196,0.1198915575047732,0.103209424260335,4.5824258360697625,0.0970761407000681,0.089417981199411,0.2556597751821918,0.1722114163284001
143005.51-011321.6,10.254989395953984,1.3872907929727183,-10.665076322523472,1.442767185544396,0.4425487597100688,0.059867816150985,0.285878412525183,0.0394254021930145,4.369956468245442,1.483288710104013,-3.988964568290928,1.3539691189478782,0.2957466573915672,0.1003849079842304,0.2711593073630516,0.0938668674002479,7.319746688753455,0.7088516535803301,0.2785188599441173,0.0509051842487989,0.0714043659287994,0.0457685470439116,52404,59339.33719251,57412.00988917,60334.69468119,55221.9438301,59606.242600555,24,24,1.54803140188518,0.0414951329298463,0.0431544824302473,1.090674925628114,0.0741412094112131,0.0676772548057694,0.0806084130547021,0.0420363034461523
160235.34+561800.6,3.596856537359927,1.5167747558056437,-3.1539172632272336,1.3299896832343392,0.2661775576917329,0.112245622219105,0.2178671024815371,0.0930978756816207,2.839602923362458,1.1348510355359185,-5.292327160094548,2.115085496149679,0.2687182251255611,0.1073935913863655,0.2583461070134978,0.1040157051296606,3.720675971011041,0.7838587143994258,0.2381066047475174,0.0697969937928042,0.1592855328434331,0.0523509950584644,58199,59340.42647768,57568.94386875,60483.82811981,55211.445113,60483.82811981,25,25,1.2217427719005434,0.0843958593318861,0.0740028285607147,1.0401481494417153,0.05077505925026,0.0946323244404058,0.04092813129058,0.0369549521632057
140716.83-012244.4,2.6639776987840302,1.1589560928536895,-4.547472591742002,1.9783653105242525,0.3054055056943731,0.1328658163231308,0.6010314821530061,0.2732774087844298,3.601426517302342,,,,0.2409513463370604,,1.20902150377494,,3.604292269276125,,0.905026492963973,,0.1848769758784066,0.1351161628577454,55363,59338.24905406,57407.5194929,55217.5108719,60329.8266783,55217.5108719,25,23,0.508135621449236,0.0671593944840866,0.1146426660530135,0.1992945084803997,,0.0669044183407484,0.0268865068287478,0.0265829249096585
130451.41+245445.9,9.7527897068967,1.6829344751326554,-7.205005363366113,1.2432906157045418,0.4891065732226671,0.0843998834003711,0.2189897702400192,0.0383704268968627,2.8113719189355257,1.2523390431311985,-3.729144345451786,1.6611651520832849,0.3587084593109089,0.1597883957191194,0.1803209674130937,0.0807966955723532,5.874577833662531,0.7376424753960947,0.1996553688265564,0.0447224654834095,0.3939697861067311,0.0370316977474613,54505,59339.19452409999,58272.61372682,55555.191372,55369.1196572,59732.22798881,23,23,2.2334676760772525,0.0678842760769522,0.0501504275106839,1.9892775890512544,0.0961905536717569,0.1275919620932712,0.0663167867786591,0.0385138652475998
121449.54+572734.1,1.9854547630686117,,,,0.1452075343147093,,0.8484168836408338,,,,,,,,,,1.9854547630686117,,0.8484168836408338,,0.2330824446703549,0.2510461536231427,57887,59309.26965071,57874.36367668,55331.8153273,,,18,7,0.1711511606081864,,0.0731356548714736,,,,0.0288386908219741,
143740.56+341442.6,5.697035678210775,1.2144445042411702,-8.26721207343402,1.7623323487999296,0.3413381771725374,0.0727635031215176,0.2055916134495208,0.0441234455394815,3.4201932378192934,1.3582420781366682,-3.7210726916678687,1.4777286411018882,0.2336175524685551,0.0927752228866483,0.1199526881824444,0.0477928190617498,5.276378420282989,0.7335357115140214,0.1627721508159826,0.0325231917258467,0.0711671552626565,0.0196318965963376,58224,59315.49661804,57568.51314866,60483.18366332,57928.7696852,55573.7049464,25,25,1.660272865441307,0.0412881844738685,0.0599150499404523,1.9475808004671795,0.0627823135494411,0.0683053664586241,0.0420160159111409,0.0307248264308008
141440.34+532057.1,3.5480426478711458,,,,0.141653355216843,,0.6451301298289664,,2.6734328971079853,,,,0.2183899589673119,,1.1938162868245537,,3.110737772489565,,0.91947320832676,,0.4343093535670463,0.2504752355553541,56808,59312.2588346,57184.26731696,55549.86207905,56826.30896779,55360.790631,24,21,0.2195733057056217,,0.0399243665523119,0.1829343102264168,,0.0816889622341213,0.0196857071396508,0.0354862549247638
142832.27+531022.0,3.5489863156390458,,,,0.1594603473167789,,0.951640998576734,,1.7579263309409452,,,,0.2040621162682633,,1.068235621331847,,2.6534563232899955,,1.0099383099542905,,0.676359218654083,0.1317155685487921,56448,59260.47124129,59570.92252545,55553.0030679,58270.32941325,55364.1313345,24,18,0.1675635534358717,,0.0449312375801781,0.191027252970505,,0.1160811535026256,0.0196277674607401,0.0410170095247054
121833.92+533148.3,3.9795794457820257,1.9333571076958929,-2.4050870002042357,1.1684380497543008,0.0998230225214586,0.0484959661524295,0.3765743321417347,0.1922138050813734,2.423638472116705,1.17901908464908,-3.8804997041434,1.8877333652673047,0.1115867170307471,0.0542832070402339,0.4177507445493005,0.2081384432563599,3.1722011555615914,0.7928091054244253,0.3971625383455176,0.1416578257854478,0.2057492569784674,0.07441437076268,56419,59309.26052957,60433.1722085,59702.04967164,57881.82734024,59702.04979896,23,23,0.2650818550317109,0.0415049528407836,0.0250838119659255,0.2671131493760349,0.0287557597057926,0.0460409909788616,0.0173804703283536,0.0233967620927968
135628.71+052144.5,5.583271735250958,1.1563250380394905,-9.616507638502284,1.9916294760814448,0.5490930866509152,0.1137200756861069,0.5624271672728156,0.1210370972659512,4.47757860607704,1.197507937025892,-6.7965061819790185,1.8176945204086896,0.5089746017594027,0.1361229313817634,0.5696405475675013,0.1596536917813107,6.618466040452326,0.7922165972903679,0.5660338574201584,0.1001739489762297,0.0831066913578764,0.130021082116664,55677,59312.30703376,59390.7334145,55213.5067237,59594.254362015,55213.4736157,25,25,0.976291898048672,0.0570990121665866,0.0983461154477079,0.8935013561321145,0.0748876831906593,0.1136718406391826,0.0734492337300245,0.1022560364529334
115758.72-002220.9,9.820204614011162,1.2367987255073976,-13.493275983093906,1.699401101581889,1.6275960777681195,0.204986437019077,0.3231222122459969,0.0414244934475905,12.086657047440402,1.915356854362989,-7.398865274167773,1.1724885765983275,1.3813108697435323,0.2188945406479998,0.3645826571473589,0.0605035906501202,10.69975072967831,0.7689666984533253,0.3438524346966779,0.0366629006590681,,,51930,59307.26628684,55362.1685515,58473.20399159,55362.1685515,60093.607445025,24,24,5.037091280276982,0.1206227516436615,0.1657395280181755,3.7887454124983977,0.1866922586854242,0.1142839466960844,0.1620573929362203,0.1420511049396093
164729.85+354605.8,12.68877068229461,1.6133525643329036,-10.022255129680795,1.2743102873181618,0.9291739530259842,0.118142664672597,0.526159250862944,0.0723785230335665,14.29339994334394,1.7465998513784746,-9.981456080996468,1.2196964876595071,0.8582699200616173,0.1048773644314281,0.6527224279959304,0.090463264301066,11.746470459078951,0.7401454151064126,0.5894408394294373,0.0579272232730972,,,52409,59325.40883525,55248.03855575,60159.78242937999,55248.03855575,60159.78242937999,24,24,1.7659557472420435,0.0927110656237682,0.0732280515024607,1.3149079658512492,0.0859864445725171,0.0600465895772608,0.0813732933273059,0.068503213562088
140750.73+513521.1,5.767908899013027,,,,0.2402955478051372,,1.04079680901535,,3.51935002423658,,,,0.1590312719655383,,0.8146803022138938,,4.643629461624803,,0.927738555614622,,0.4574200496477094,0.0864186168220363,57835,59280.49703629,59362.99663209,55361.55096395,60458.683475095,55361.55096395,24,24,0.2308765224140817,,0.0416607737764816,0.1952069683449702,,0.0451876826318335,0.0350361121184098,0.0180155496165468
115755.47+001704.0,15.221000234395891,1.199218683648158,-22.995557942919724,1.811753649654788,1.0913652881111355,0.085985521584211,0.91073142355897,0.0803094673093708,8.174106083574936,1.4503523303142452,-7.781257637045973,1.3806482361835726,0.8149670151793453,0.1446016601093176,0.8492678392971494,0.1769138095264034,13.542980474484132,0.7386765264805121,0.8799996314280598,0.0971443597702144,,,51930,59312.22218401,55361.9040712,59935.58924299,55361.9040712,60299.43629214,23,23,1.1983393346045772,0.0474598307560162,0.0717012858093849,0.9596112998389396,0.1047346140165504,0.0997010568307819,0.1363999230844559,0.106116919788648
100033.11+021729.9,0.9318849828495944,1.0346271834156229,-3.510842186824109,3.897919625298697,0.1223150681917915,0.1358005513787619,0.1455124786027393,0.1616680549261822,3.29313976932996,1.242421174590202,-4.466489272491264,1.685097274007357,0.1571673774004612,0.0592954114659011,0.480470835948651,0.1884944519806099,3.050589052873732,1.1359850904580682,0.3129916572756951,0.1241639223074536,,,55630,59251.35798574,59334.25832113,57515.00711442,57156.10351082,59907.83744382,23,22,0.8405812983621935,0.0348392384741272,0.131255541663271,0.3271111702131659,0.0351881237840292,0.047725692928132,0.0172298164038094,0.0140905093433405
142120.51+522737.3,1.9568008885522743,,,,0.1661299053244787,,0.914257471926535,,1.6586666050923404,,,,0.222911872734724,,1.1777083951179232,,1.8077337468223076,,1.045982933522229,,,,56449,59260.47124118,57378.10527367,55552.4081438,60093.26210486,55552.4081438,19,15,0.1817101969912345,,0.0848987274568282,0.1892759478142329,,0.1343922112197551,0.0277483043351716,0.045360603242538
141500.75+510946.1,1.0114753252099202,1.1381168546331422,-1.8612993874201904,2.09434293802631,0.099563235705721,0.1120290271391209,0.1868612428650253,0.2110923827066129,1.033709610762573,1.229884093473222,-1.4437864059150696,1.717784101569764,0.0686155349994896,0.0816371969288097,0.1582439725397994,0.1890722549847916,1.3375676823269385,0.7962796077637005,0.1725526077024123,0.1416936057500383,,,56415,59339.48435573,58633.86220698,60096.31184808,55363.46930545,58474.56727296,24,24,0.5328190810420655,0.0534912526048365,0.0984336772476953,0.4336059939485679,0.0475247132944164,0.0663779598110455,0.0151845736992974,0.0189336549206231
125731.87+272313.3,6.36019018280403,1.766013040688612,-4.369431234817297,1.213245566452152,0.329815073939472,0.0915786642933367,0.5191476931100494,0.1567924538267567,3.2273145519920563,1.2307899232107344,-4.497835189172355,1.715324037342118,0.3635585726138772,0.1386490905864262,1.4043614483837936,0.6921783624242682,4.613692789696435,0.751995148445071,0.9617545707469216,0.3548572808134833,,,56334,59322.22408772,55552.6120118,59937.37471801,58841.89632403,57016.77651208,13,13,0.6353010488473029,0.0754823811647107,0.0518561653755557,0.2588782061998909,0.0808296785727214,0.1126504921528244,0.0543646024189505,0.0554177620529556
155018.40+425153.1,2.8293114918602664,1.2230173318376394,-4.018278478912562,1.7369682475749693,0.1345277320751598,0.058151867835716,0.5995597708133812,0.2741749666043444,2.503182662747975,,,,0.1939242182607624,,1.0053950375025411,,3.116924211173601,,0.8024774041579612,,,,57843,59338.37569319,59971.97980968,56864.6638189,60497.337392545,55402.8935932,24,21,0.2243775160108815,0.0334789469622737,0.0475478689646533,0.1928836039836453,,0.0774710615995853,0.020143724122028,0.0334134221708187
112523.69+513149.0,4.256852551872211,1.15458280831737,-7.376093544516984,2.000612117818005,0.4807742962098593,0.1304000386014427,0.2717450694856102,0.0743820287067334,3.0751239272333817,1.0641778890345035,-8.448825641252755,2.9238019827766712,0.3891352967177259,0.1346642244049167,0.1945384312823619,0.0674708558688297,5.789223916218834,0.9687815453322344,0.233141750383986,0.0502120567847048,0.338753760883304,0.0546887516045727,52365,59307.41167828,57152.207989685005,60268.2625323,57152.207989685005,59536.75302955,23,23,1.769210742700588,0.0651800703594984,0.1129412612608368,2.000300373312445,0.0460579154122568,0.1265429640970021,0.1140779040588468,0.087099465841717
115918.06+514640.1,1.6766594128472667,1.084644104838974,-3.991448519678528,2.582099306194596,0.1306877220573303,0.0845429108727582,0.7060822691178763,0.4735401217397302,1.7025267683917786,,,,0.184358391247016,,0.8340031523683378,,2.4568782336391912,,0.770042710743107,,0.506520746274558,0.1361072595599357,56416,59308.26450980001,59336.09860892,60067.48406524,59177.51032893,55524.66796065,19,10,0.1850885198131391,0.032741928503654,0.0779453006710523,0.2210523913770461,,0.1082851645388005,0.0249552001840992,0.0483191581040915
162659.42+424450.0,2.4342259469253413,,,,0.1031262342708366,,0.6106455219992973,,,,,,,,,,2.4342259469253413,,0.6106455219992973,,1.0562090507659418,0.1064866272886062,57905,59311.40505396,59255.05281641,55237.120163,,,12,5,0.1688806853658632,,0.0423651035357235,,,,0.0314246840875165,
142854.61+342244.4,2.93621421192842,1.1367754745020062,-5.431304806480338,2.1027669144400387,0.2596001633135442,0.1005059840772771,1.0455032360314835,0.4520457349248414,2.1409085048679963,1.2993970344535672,-2.5802832123002664,1.5660698934539554,0.1982352761228326,0.1203163653805817,0.8365380852437615,0.5756214837756642,3.272177683894255,0.7848126663503269,0.9410206606376226,0.3659526742106954,0.6496095352311667,0.168373694449799,58223,59311.33460279,59385.77157007,57762.65909639,59588.82701669,58493.34912907,20,15,0.2483016353913291,0.0477970161062961,0.0884132234831212,0.2369710113856541,0.076826944878702,0.0925939972082344,0.0283174853937277,0.01505764874064
145911.29+315417.6,1.63858368386351,1.3814479868195175,-1.7192158730933034,1.44942692288564,0.1142038253209877,0.0962823236496403,0.1266778962062563,0.1072060103180466,0.989360587122405,1.0746624493601404,-2.5137944652351623,2.730531772096308,0.1363924150290894,0.1481520577200549,0.1852230445574167,0.2016551832748521,1.7152386523285952,0.8881138751437498,0.1559504703818365,0.1141905661492306,0.1037779950296668,0.0537276676886903,53171,59292.46147511,59394.562249335,59028.00647378,59758.72024011,58663.4267314,25,25,0.9015292228649078,0.0664278565061793,0.0696966694137427,0.7363684975322254,0.054257584267666,0.1378591555034471,0.0278241590478415,0.0231070261957225
023109.23+015402.2,2.681099421984788,1.1060038145678877,-5.674434605971778,2.340810739153717,0.248894536160668,0.1026736659452257,0.7458229503259742,0.3229052128529108,2.810247664664267,1.4569884486336842,-2.6521032455123423,1.3749975996357668,0.1193725534176586,0.0618893607137698,0.4256072680286744,0.2309874183266935,3.454471234533294,0.8183853421842381,0.5857151091773243,0.1985087932012172,0.3807876975641514,0.1358317114021734,55484,59220.10123121,60154.26380025,57232.25046002,59949.915548205,58487.23741068,25,15,0.3337179903781246,0.0438624380125433,0.0928330125021675,0.2804758339080248,0.0450105227312136,0.0424775918929265,0.0412931165057539,0.0276873426376258
162540.29+445036.6,6.441652084308853,2.5382783248935747,-2.761110632832505,1.0879922076238446,0.230280817270668,0.0907402013438031,0.4157938545722334,0.1753969417417548,2.069255154931918,1.10643239829999,-4.370220587688727,2.336760468814935,0.1678030722548683,0.089724437914071,0.4689263034489804,0.2557339894121403,3.910559614940501,0.9457545281116424,0.4423600790106069,0.1550515724791345,1.247327077529505,0.2441886898435994,56097,59311.4050539,56697.593488445,59981.54705177,56697.593488445,58155.68037767,24,23,0.5538341049017663,0.0834015176836405,0.0357487200886875,0.3578452968423116,0.0383969341793829,0.0810934658565049,0.0324056528084987,0.0372542017457693
122444.60+335739.7,2.014753985981699,,,,0.2404483129676653,,1.3856135763642732,,,,,,,,,,2.014753985981699,,1.3856135763642732,,0.2592049393121731,0.1912570134269239,58162,59349.15531293,58100.89908141,55542.6915993,,,13,3,0.1735320128708469,,0.1193437584145071,,,,0.0413558953153805,
115850.24+532914.2,4.87222648684558,1.4191109487808593,-4.83877102800294,1.4093665315071016,0.2125706465401631,0.0619144723072748,0.8289405655601753,0.2801075925660761,5.204187144915439,,,,0.1623697457868881,,0.7386007073810887,,4.97172821992132,,0.783770636470632,,0.4327765751588838,0.127148996957937,56396,59307.34375233,58812.35938471501,55523.34504565,58967.38742818,55523.34504565,23,23,0.2564365352255547,0.0439307099488639,0.0436290568827369,0.2198342679126514,,0.0311998283815611,0.0334970284204558,0.0173094639077507
123144.58+535445.2,1.0900913557226437,,,,0.1017997394793027,,0.5538179939746144,,,,,,,,,,1.0900913557226437,,0.5538179939746144,,0.1714775276598426,0.2747636169459293,58172,59307.32351875,58608.61072232,55530.18927695,,,14,4,0.1838144310709576,,0.0933864294445466,,,,0.0297193246115756,
140819.70-020238.5,4.574529635568585,1.252416005974996,-6.06685615258785,1.6609855781390068,0.4138142662302047,0.1132941858104476,0.2805600252348186,0.0778998620285352,4.800629817617909,1.3499858704019223,-5.293468548943719,1.4885771279979494,0.4066439745606456,0.1143524164113424,0.3861171174746051,0.1121733120964821,5.183871038679516,0.7230898396418141,0.3333385713547119,0.068284772187435,0.3114450131093025,0.0830006963697871,52443,59353.28063295,59234.86018538,56678.66405404,59598.89373468,56678.66405404,25,25,1.4749580446603432,0.0682090123487912,0.090460506149671,1.0531622561058578,0.0768199472237894,0.0847063802062588,0.1046877605716398,0.1061290959991598
121635.60+444315.1,2.6070361782377165,,,,0.2348780694940039,,1.5953755593772,,,,,,,,,,2.6070361782377165,,1.5953755593772,,0.03600470930387,0.117063958879762,57785,59335.38730811,58457.42706049,55535.18392715,,,15,6,0.1472243122401193,,0.0900939048927103,,,,0.0567001208423558,
120306.40+564015.8,1.6719508337395288,,,,0.1258208780567785,,0.6300471425131732,,,,,,,,,,1.6719508337395288,,0.6300471425131732,,0.2817635531189892,0.1763071926554941,57887,59307.33334729,58443.22556502,55521.3606095,,,16,4,0.1997007359717496,,0.0752539342172905,,,,0.035265132509725,
113143.20+331538.9,2.7118971895625528,1.0838440379925498,-6.487905598344331,2.5929735938692717,0.2628399025123794,0.1050472939685954,0.5617095754404889,0.2297014328314447,3.7335000601740296,1.3223736694417496,-4.314895993114765,1.5282991176404868,0.1705146129874873,0.0603948120625429,0.4927949865161741,0.1833932361798708,4.312049710298919,0.8653973174144076,0.5272522809783315,0.1469658355888747,0.4185792082126139,0.1096273602675907,55617,59260.39553709,58610.601523125006,55532.772716,59914.73738696,55532.772716,23,23,0.4679284705201297,0.0405122883692164,0.0969210424067651,0.3460153160098978,0.0395176646805799,0.0456715174070572,0.0341178110095993,0.0284675355839934
164721.34+334013.2,2.337486013509402,,,,0.2198285149318238,,1.4774212742429684,,,,,,,,,,2.337486013509402,,1.4774212742429684,,,,55831,59311.41551933,58901.80543988,55429.9796925,,,18,6,0.1487920329592276,,0.0940448471825432,,,,0.0318057273521322,
105531.27+314458.4,2.086010689999989,1.5349079763239952,-1.7914137104558383,1.3181405091815923,0.1139674217949921,0.083858393244483,0.5725336964257636,0.4592991049823531,,,,,,,,,1.9387122002279136,1.0116121907292994,0.5725336964257636,0.4592991049823531,,,58523,59290.26598608,57516.126925,60066.89525394,,,10,1,0.1990580161595248,0.0636187057907423,0.0546341504103187,,,,0.0337654101009339,
112843.94+530928.2,1.5088280582786788,1.1802000487347593,-2.407210821490151,1.882911915144667,0.1083231837368748,0.0847300167994035,0.4608310487099419,0.3710991501477501,2.9547704918037545,1.2958419203545517,-3.585278576414685,1.5723570708299217,0.2284346735907457,0.1001821383158233,1.1557572409172423,0.6290669047928836,2.6140219869968173,0.7537299945920749,0.8082941448135923,0.3651847990901597,0.444816612800623,0.1082826904360447,56637,59307.39542858,57151.58479796,60425.21466532,59329.75807145,58962.61302016,23,22,0.2350605152151021,0.0449994586140231,0.0717929277246166,0.1976493553347356,0.0637146232076567,0.0773104625974847,0.0103693044295238,0.0204076360781017
023516.79-022753.8,3.0126895031714627,1.2250381397905308,-4.257528656932947,1.7312222120811014,0.2826443673741233,0.1149305727210751,1.246982516805554,0.6248970561459043,1.8884515332126963,,,,0.2245794588179974,,1.0248838116500898,,3.0528898977723684,,1.135933164227822,,0.5937145095975677,0.1435255515870251,57011,59220.1268411,60519.46355944,57962.710035,57765.84090374,55405.16765245,25,16,0.2266626544999083,0.06638695594306,0.0938179547134157,0.2191267500424449,,0.1189225430826574,0.0310180163975867,0.0356084414963684
112934.31+534311.3,4.328895473913265,2.474706401540101,-1.912340661863556,1.093230757443324,0.1952119439796106,0.1115971153229812,0.6904411989120881,0.4668331864574491,3.236604386540461,1.4790329426588191,-2.9700638046317582,1.3572317417342294,0.1884363822863336,0.0861098805142628,0.905460383224703,0.4973962655439118,3.11197608173726,0.8422047594366748,0.7979507910683956,0.3410778023248673,0.1910453393206785,0.0678883508047987,56637,59308.25597071,59693.56348667,57510.26644837001,60057.80662523,57510.49578422,22,21,0.2827350747423554,0.1020801094034044,0.0450950929991251,0.2081111286340735,0.0634452303659169,0.0582203939010752,0.0326139960134226,0.0202243437327813
121937.95+313025.6,1.808108534112204,1.1171307884836308,-3.630906944484832,2.2433376433316026,0.1031880651035729,0.063754228441743,0.4079901760950269,0.2562095546539405,2.9383427559942965,1.5102344878914145,-2.5963330606186696,1.334450081495733,0.1793333300061476,0.0921728342451489,0.829784965735344,0.5022177941748888,2.7434228238025,0.8039787858281483,0.6188875709151855,0.2818980527965125,0.0875787776797088,0.0649037040679283,56365,59291.35192341,57369.55379245,58256.64771874,56640.9724072,58624.17536677,24,21,0.2529180140836011,0.0284193637240718,0.0570696189729778,0.2161202448964894,0.0690717738514699,0.0610321344030756,0.0207407204660143,0.0340123120732404
155043.59+431258.6,2.9392502301425183,1.8890957014092609,-1.8339240318126635,1.1786876699642066,0.0932664470115983,0.0599436013744165,0.3918732903402622,0.2654170944020659,1.933682632703952,1.0647933604041118,-5.286663241429801,2.911131238891758,0.200159350256888,0.1102188867871812,0.8501208117913424,0.48767592234634,2.998380034022234,0.9541507081830922,0.6209970510658023,0.2776121571712902,0.0347021624221879,0.0547254608383536,57843,59338.37569319,58144.88117689,57050.08284318,57049.36019885,57413.05011632,22,19,0.2380015410864452,0.0508562216284461,0.0317313735506881,0.2354481239379611,0.0378611878828041,0.1035119966801359,0.0162633430776639,0.0241016671718479
154600.61+424039.4,2.4253749976179506,,,,0.1590630197848944,,1.0379817324379712,,,,,,,,,,2.4253749976179506,,1.0379817324379712,,,,57903,59340.38316703,58511.60164598,55587.8543754,,,17,7,0.1532426003406566,,0.065582856235063,,,,0.0284241907066737,
082811.85+321357.5,4.355242796108614,1.4163697808278846,-4.342012528457321,1.4120671616236693,0.1454974682681721,0.0473172741198568,0.5848918003446287,0.205884599860158,2.590124381538346,2.236066913599775,-1.2950629609926183,1.1180341217375154,0.1068333409676607,0.0922297402819043,0.3995870275284989,0.3663356974715217,3.145610666774225,0.8003918011060019,0.4922394139365638,0.2101132502375348,,,55869,59293.17628304,56958.01376123,59510.75100686,58415.0946937,59511.07775582,22,21,0.2487596307256186,0.0335092235028317,0.0334074298677844,0.2673593825816613,0.0824927777146656,0.0412464133881514,0.0315966643341203,0.0256806457967739
160836.53+545121.6,2.516597356965305,1.2128609534168755,-3.666812235357652,1.7672010071326874,0.2090192504877536,0.1007357361825889,0.631548337549169,0.3232239389689467,3.784103320537763,,,,0.1534620536106099,,0.7807388864969441,,3.3225043042869067,,0.7061436120230565,,,,56430,59312.44117211,58136.76322549,60327.26845483,59756.99614968,55391.6176552,25,24,0.3309631869175501,0.0570029870829659,0.0830562942098152,0.1965600231585372,,0.0405544036754264,0.026685198419324,0.0324690168912208
111938.02+513315.5,36.72085176002588,1.1867859691928817,-57.45627704405366,1.8569368674658944,6.49811178889445,0.2100133174389458,2.090295161072404,0.1017197823868057,41.471172276219136,1.5457980520810493,-35.18182355933244,1.3113686288984103,3.802171826900293,0.1417222972274211,1.5715793417203403,0.0914327154959003,42.70753115990778,0.7485759298955417,1.830937251396372,0.0683865037704322,,,57071,59298.21741069,55518.2868534,57344.895340810006,55518.2868534,57344.895340810006,23,23,3.1087053684612957,0.1130966384040533,0.1769597239018366,2.4193317677096844,0.1080720509125433,0.0916822847826893,0.9157582504751652,0.5531274070505492
082012.50+352053.8,15.988262091700271,1.0799285029222576,-39.2126521114753,2.648621873189061,1.1825522232614771,0.0798755890270963,0.8399256016930992,0.0595171569985147,12.141911055556571,2.0902361242938983,-6.61501648238237,1.138778430430643,0.6788470598274321,0.1168638644138838,0.5848931924611142,0.1131941626874796,18.48946043527863,0.9303005820525392,0.7124093970771066,0.0639437456748223,,,57749,59254.207774,55299.7238524,60030.11914354,55299.7238524,58206.32003902,23,23,1.4079249648751275,0.0301574150072703,0.0739637752045205,1.1606342295949432,0.1026221267377626,0.0559094080595136,0.1233288703545403,0.0893547178986577
022214.03-052931.7,8.718455213984942,2.3533784657215038,-4.09249940022104,1.1046911090406613,0.4398068452567936,0.1187173568367928,0.6935570065612828,0.2210508193295275,4.550202744128093,,,,0.2491866946647301,,0.8698202139206581,,5.787052452778025,,0.7816886102409705,,,,56217,59220.16168229,58847.62195337,58122.6013125,59214.65508169501,55213.5063414,25,25,0.6341322214267504,0.1074665631552784,0.0504455014635294,0.2864806895456444,,0.0547638662884414,0.1045748122792938,0.0680540313453129
