Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift,W1 2nd lowest Flux,W2 2nd lowest Flux,W1 median_abs_dev of Flux,W1 Median Unc,W1 median_abs_dev of Uncs,W2 median_abs_dev of Flux,W2 Median Unc,W2 median_abs_dev of Uncs
160730.20+560305.5,6.000276841558501,1.1929059919990834,-9.22546833106493,1.8341014492702457,0.4593000397512171,0.09131274839684449,1.1301002319961484,0.2638984767433862,4.273449226379424,1.1101982442124847,-8.861955853714253,2.30224516728787,0.3473476136136814,0.09023734466877398,1.2080059742591875,0.3544054238362277,7.090287563179277,0.8411237194861471,1.169053103127668,0.22093302744950546,2351.5389205300016,2388.698053549997,0.7172,0.7172,0.40642416198776826,0.287537993201311,0.03126111894663164,0.05650998159002189,0.008253052114848024,0.02735687899300937,0.05181248310259263,0.014714445147589399
161903.04+540529.0,3.229354005565876,,,,0.2173947770938962,,0.7179092925297412,,1.8619227467185013,,,,0.17821190898517242,,0.8272585515397954,,2.545638376142189,,0.7725839220347683,,3814.308343179997,3636.2740334800037,0.6033,0.6033,0.3028164969530466,0.2154246802930746,0.04503286210411561,0.05048817848778037,,0.033395865882659664,0.04502086117600962,
162106.25+371950.7,2.8822237888279303,,,,0.09639984233053034,,0.49968557317539697,,1.2836656032853382,,,,0.1499829855719181,,0.6888850745566556,,2.082944696056634,,0.5942853238660263,,3081.5818966299994,3813.6595752899957,1.3883,1.3883,0.19292100373826998,0.21771844261314902,0.021314737327630603,0.0410048481378229,,0.02577166969062944,0.06808356299232796,
162829.18+432948.5,12.613805970805986,1.912287462657884,-7.738613786418743,1.1731950020771122,0.5953977613036892,0.09026392802226248,0.5488171630840357,0.09185589029363313,10.707449615842279,2.1757086266382175,-5.541353585184148,1.125979689944063,0.4516892373355723,0.0917813490129915,0.6788040181225592,0.16105582762451504,9.15030573956279,0.8304655374747547,0.6138105906032975,0.0927044823531385,3270.369286754998,2904.139565059995,0.2599,0.2599,1.0848745289923103,0.6654192156741463,0.07710189412850643,0.07283611067123152,0.014121230730010308,0.05832983854116319,0.05958578329954588,0.0064827976919394105
164331.90+304835.5,21.76362428693889,1.2588232060313915,-28.463512546522246,1.6463494152594347,3.463833973031351,0.20035057257023958,1.1797158744213647,0.08394544398482891,26.887695339914053,1.2277190392363342,-37.75058611547569,1.7237294877965714,3.347329518254993,0.15284241093206977,1.8080194779234924,0.11964040853060441,28.716354572212722,0.7405082565192577,1.4938676761724285,0.07307644100388984,4200.491791790002,4730.3249496749995,0.1837,0.1837,2.936159500888565,1.8513791245763545,0.3416116535283815,0.09074568532338825,0.026153131421943393,0.42784560186655907,0.08387447142032449,0.01901975344693603
164709.87+532202.2,1.4597893701093927,1.3294695417119666,-1.666303255502865,1.5175473056640654,0.09002520631273381,0.08198838286522564,0.31461862771781096,0.29262470462098955,2.962852590823689,,,,0.16764885148858277,,0.7750061709316947,,2.029648405478649,,0.5448123993247528,,1447.9058386399993,3652.3651913899957,1.2008,1.2008,0.28614073796507555,0.21631937625353248,0.023672189750755468,0.0445588123059247,,0.036104063397903896,0.05151274671918924,
164725.15+351754.3,2.0825967252930537,,,,0.15023428654908874,,0.7652256601654832,,,,,,,,,,2.0825967252930537,,0.7652256601654832,,5093.843405400003,,0.6886,0.6886,0.19632677570770427,,0.03035858160140978,0.04332039244999134,,,,
164900.95+452016.8,1.9081549967458185,1.1956594681533896,-2.9112581822296226,1.8242089430670891,0.12927033063534898,0.08100143596252274,0.386117117474605,0.2473031966546801,0.6653166772692394,1.0068135270677225,-5.689693963361037,8.610126640293537,0.11463071621999424,0.17346890533610795,0.471634462937954,0.7147871498425212,2.7936059549014294,2.2347440299720263,0.42887579020627953,0.37817969956609854,932.798780475001,1441.8675486050051,0.5806,0.5806,0.3347956482241457,0.24304991519475647,0.027042980944557565,0.05075745343069678,0.00586708697498891,0.025357790135402403,0.04769458936946878,0.01732779986607262
213135.84+001517.0,1.6467180777102013,1.7727902359092742,-1.124941483300024,1.211066608521525,0.08881824318363996,0.09561813671561718,0.35020497534546013,0.3924631216916345,,,,,,,,,1.3858297805051127,1.0734835293113594,0.35020497534546013,0.3924631216916345,171.31998415999988,,2.4755,2.4755,0.2536178793463031,,0.022783638582092758,0.06330919140100176,0.002636797037585098,,,
213400.68+013828.4,3.8647096999093127,1.2666432975090862,-4.971185294663816,1.6292862913634651,0.12972214578630115,0.04251591950168225,0.47910929760797427,0.16367459537992174,1.2695713204788,1.0483956600069504,-4.03224554873521,3.329776488478049,0.292843018740201,0.2418259966637987,1.2552763623217214,1.1078039668982815,3.5344279659467848,1.013826414675246,0.8671928299648478,0.5599149494004313,2374.296324554998,534.8001266749998,0.9973,0.9973,0.27075689500069944,0.23328967829726943,0.0270922312501497,0.04448621107032828,0.011772489614142147,0.0397258193889283,0.0737948646272523,
221044.76+245958.0,6.422518311850379,1.0490435623866956,-20.25996781637873,3.3092297724894175,0.7475948672255006,0.12211091423269084,0.27057437305570675,0.04434265485462918,7.552022062352052,1.4789701949393765,-6.930640192167408,1.357280234543186,0.5505903226185078,0.10782631062934363,0.5170508471688535,0.1083564923433843,10.291287095687142,1.002529817371906,0.39381261011228014,0.058539304045484415,4746.289791089999,3085.1176866500027,0.1199,0.1199,2.762992144387537,1.0648668803722148,0.17540413272574762,0.09005906452871844,0.02278790398379607,0.11799986781844374,0.07786572505237006,0.010026790188561605
221925.57+272806.4,3.3304422099097866,1.3026662257877581,-3.9893709974205214,1.560399050016155,0.3016789728721875,0.11799844711960487,0.3931563624125542,0.15858492083330486,2.643420007295217,1.3557779395113367,-2.887416870761954,1.480920960251596,0.16145336012419165,0.08280746279904819,0.43747344526718657,0.23396008592510084,3.2126625213468696,0.7142760847038401,0.41531490383987035,0.141320998901248,1819.6779691600022,2353.6936400500053,0.2282,0.2282,0.7673256793327029,0.36905865229279033,0.0774327305810808,0.07095745487258658,0.010763719209771087,0.038627525598236595,0.06113227843229045,0.01780618142834559
224657.70-003242.5,13.148760078946857,2.795950663690414,-5.035902583811086,1.0708336821835611,0.5378001416343114,0.1143577534236739,0.34091119547843357,0.07607628944297037,10.899617802565274,2.920650962803849,-3.971988249342398,1.0643300999010397,0.4374294687054979,0.11721317408329719,0.5121683482091843,0.15230346413964752,8.264067178666403,1.0789759466958728,0.426539771843809,0.08512336195831834,527.2735569249926,2904.201063520006,0.4157,0.4157,1.5775373433529063,0.8540736073109289,0.19491788370171803,0.08264433300697534,0.021843851679539616,0.09745540317752566,0.0713258065718477,0.017568442952397824
