Unnamed: 0,ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag,difference
20760,182.8343768865008,-0.0602872616741902,1.676,121120.25-000337.0,3845,55323,280,182.83437200381684,-0.0602887849071006,1.6733686665528793,39627787794908972,59310.21218783,20.6878719329834,0.6359887849071006
20795,184.7638202687453,-0.0634811191254618,3.265,121903.31-000348.5,3846,55327,240,184.76381490364383,-0.0634693189306174,3.2625778345342944,39627787828461847,59314.19499716,21.30087661743164,0.6667693189306173
16656,212.72537716366813,-0.0673530904095907,3.282,141054.09-000402.4,4034,55635,798,212.72537516519864,-0.0673391704599747,3.27765361899092,39627788294034346,59370.21031814,0.0,0.6706391704599747
2432,36.51596133298745,-0.0721220230732522,2.459,022603.83-000419.6,6780,56577,398,36.515916830042,-0.0721406502569028,2.4551456135290306,39627785341239878,59220.1012312,0.0,0.6754406502569028
2510,37.28919612496736,-0.0724650780943078,1.7819999999999998,022909.40-000420.8,7334,56656,155,37.28917896854581,-0.0724740722619495,1.7791918785424277,39627785353823579,59220.10123117,0.0,0.6757740722619494
20040,221.371064788278,-0.07558036943528,2.689,144529.05-000432.0,4022,55352,814,221.371084248597,-0.0755789761193972,2.6815375963183854,39627788440832931,59317.38218280001,20.38113021850586,0.6788789761193972
1583,217.8349626287077,1.477980324219414,0.825,143120.39+012840.7,4024,55646,342,217.834930271114,1.4779872596899517,0.8249528065743102,39627824620898173,59311.34644745,19.388233184814453,0.08968725968995162
21259,179.3628213251065,1.4786438771570822,2.306,115727.07+012843.1,4746,55632,184,179.36282716230073,1.4786538401468778,2.3062428843687584,39627823974975762,59312.15326649,19.79143142700196,0.09035384014687775
8739,229.5136881045197,1.487373243024171,2.38,151803.28+012914.5,4011,55635,379,229.5137058501712,1.4873809554349235,2.381458958501917,39636620911051149,59260.50096587,19.880006790161133,0.09908095543492346
2594,38.95284143530228,1.490864320127398,1.628,023548.68+012927.1,7824,57282,222,38.95284099252253,1.4908291267644305,1.6272281267459432,39627821617781301,59220.10123124,0.0,0.10252912676443038
16128,218.45089700000003,1.4937790000000002,0.211272,143348.21+012937.6,536,52024,308,218.4508775725232,1.4937740832897566,0.2109454391425013,39627824629289163,59318.34697072,18.373159408569336,0.10547408328975649
8567,152.7060827182954,-0.0797022224261853,2.311,101049.45-000446.9,3830,55574,346,152.70610277512327,-0.0796896313434688,2.3145078486030624,39627787287400103,59295.18268728,19.628379821777344,0.3395896313434688
20811,183.493323,-0.080334,1.82157,121358.39-000449.2,287,52023,171,183.49335429603696,-0.0803250639991746,1.8259510626527595,39627787803300698,59310.21218796,19.40729141235352,0.3402250639991746
20210,216.3610844423182,-0.0813952873105813,1.655,142526.66-000453.0,4028,55621,280,216.3610962382777,-0.0814063675432896,1.6547987236202713,39627788356946302,59311.29758743,0.0,0.34130636754328963
8547,197.005666,-0.082421,2.060289,130801.35-000456.7,294,51986,177,197.00565493208737,-0.0824396983995568,2.0589833042803782,39627788033982650,59263.44768628,18.138378143310547,0.3423396983995568
16394,181.782496,-0.083051,0.678269,120707.79-000458.9,286,51999,152,181.78249811015968,-0.0830507612547855,0.6777627317194562,39627787778130704,59322.26793365,18.02115249633789,0.3429507612547855
20479,213.0907921708958,-0.0840265701558583,2.305,141221.79-000502.4,4034,55635,158,213.0907990408529,-0.0840326091016889,2.306503249142261,39627788302419857,59341.22485925,0.0,0.2677326091016889
