Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 Normalised Flux Change,W1 Normalised Flux Change Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 Normalised Flux Change,W2 Normalised Flux Change Unc,Mean Z Score,Mean Z Score Unc,Mean Normalised Flux Change,Mean Normalised Flux Change Unc,W1 Gap,W2 Gap,SDSS Redshift,DESI Redshift,W1 2nd lowest Flux,W2 2nd lowest Flux,W1 median_abs_dev of Flux,W1 Median Unc,W1 median_abs_dev of Uncs,W2 median_abs_dev of Flux,W2 Median Unc,W2 median_abs_dev of Uncs
123731.71+542544.3,1.2807532837877798,,,,0.08489085074564998,,0.43021090613639523,,,,,,,,,,1.2807532837877798,,0.43021090613639523,,1993.1114257899972,,1.718056321144104,1.7180635825632682,0.1973237998730231,,0.03485916068913765,0.0598756397487004,,,,
131244.36+272802.5,2.4201082002316614,1.056579348873077,-7.094684306745003,3.0974222245778598,0.16754503790598282,0.07314740185611243,0.7147464222584803,0.32024668505060877,3.457856685345184,1.3395307096998479,-3.8797441211555452,1.5029646596086446,0.13926474729678162,0.053949432483204655,0.5163520979103831,0.21150394010984652,4.213098328369348,0.9605867233114425,0.6155492600844317,0.19189310563950268,2915.0607971350037,1663.2645691349899,1.719254,1.717936860904682,0.23441185949076634,0.2697088824861366,0.029328721651369433,0.04149273533564232,,0.03257125488401791,0.04045459996497754,
142741.21+332937.3,1.7021874264075232,,,,0.11980464284834244,,0.6032451090426559,,2.249106992911432,,,,0.1408827157589425,,0.6025073627492293,,1.9756472096594777,,0.6028762358959426,,2715.8806332299937,1097.811561494993,1.717,1.7178637780122714,0.19860027218201773,0.233827376176944,0.024320916205950505,0.040115242793588676,,0.03548805516945136,0.058062331376767626,
142030.56+513909.1,2.5218644979502773,1.3064379600939762,-2.999712120585689,1.5539842790413123,0.17616964975656563,0.09126371303672468,0.9089733508974697,0.5455289062426958,,,,,,,,,2.7607883092679835,1.01509202576442,0.9089733508974697,0.5455289062426958,1460.2847399599996,,1.7167948484420776,1.7178297175837014,0.19381167729793786,,0.0412287349472967,0.06372108238047348,,,,
165002.32+355533.7,1.4572393815983005,1.2759365904814899,-1.8388494471139587,1.6100685471360128,0.08228109723190002,0.07204407456240881,0.2659012422622286,0.23597269311627808,1.2975159353435752,1.3045154792423221,-1.5488815217538145,1.5572370755548575,0.08770908232228114,0.08818223533359351,0.3109920542886827,0.3188438860749009,1.5356215714524122,0.7222829628369198,0.28844664827545563,0.19833339077415427,932.7643514500014,200.79733959499572,1.204051,1.2028033500852902,0.3094423197570299,0.28202997829926535,0.014045409689798005,0.04793731997871,0.011960417250820428,0.020566147599798745,0.04500236974822015,
114639.33+565414.5,1.034103102846753,1.0870559594743898,-2.4260376761710134,2.550266706028751,0.06086532484748758,0.06398202840574116,0.23822663120191076,0.2515156144315177,2.462294500118465,1.6525512540660747,-1.871547217896919,1.2560754620662256,0.09561614838952778,0.06417209067496998,0.3912334195168628,0.275015543097134,1.9484956242582876,0.8658161664228932,0.31473002535938677,0.18634219412674324,940.7158953800026,367.1703744799961,1.203,1.2028182318385867,0.25549337007540823,0.2443966788614452,0.02114064671553828,0.0335419114212365,,0.022214003408808247,0.04104837276602616,
122133.20+330701.3,3.201484071201844,1.5754714887473396,-2.629729427275451,1.2941072464049548,0.17182704587715036,0.08455722588477751,0.37784330115871845,0.19370256713160247,1.445011409410039,1.0562365258548772,-4.249379317910374,3.1060997986318313,0.133964842696628,0.09792210574610735,0.30136678880252343,0.22131960771641318,2.881401056449427,0.9656706068409228,0.33960504498062094,0.14705700703563904,3473.768948680001,1826.7644376899989,1.205404,1.2028667307677523,0.4547574228528455,0.4445242398106818,0.02294262053309415,0.05514626694474704,0.015079667345098465,0.019256539918899168,0.05772032786237381,0.012737828110738755
161501.19+424846.9,2.4201879392089265,1.5247952880965931,-2.102524394065762,1.324657162876169,0.09319026289428356,0.05871282616346419,0.2924091737127854,0.18866215501213016,2.3892837518122945,1.375997994790355,-2.5278536705433643,1.4558009609167466,0.10299128618654024,0.05931309044648471,0.3212959359378876,0.1894884473143459,2.359962438907587,0.7111805409508332,0.30685255482533647,0.13369674678112278,1284.0596859500001,1464.5856091800015,1.2029292583465576,1.202693602967678,0.3186981506463211,0.3205496075943219,0.014849954276678679,0.04721614172972241,0.006908458796998973,0.018383954373121014,0.043822898020309496,0.009557860252748414
095946.01+024743.5,1.442547250860205,1.1939237956993778,-2.211585462954853,1.8304180392497291,0.11610996490669567,0.09609837732334892,0.13240060195459472,0.10986761653864001,3.0551115441754555,1.3578606010439926,-3.325914380612378,1.4782203643232414,0.11742377121428038,0.052189620657830255,0.14868280234299094,0.06641629589013513,2.508789659650723,0.741822295335763,0.14054170214879283,0.06419115500528018,363.93103462,358.8056168049952,1.068339,1.0671252553514692,0.8769594940853386,0.7897602773412876,0.028391333232617222,0.07392205910858825,0.01944173480664456,0.020996789049353648,0.06982550573350227,0.02957345774900212
141945.05+512241.4,1.1463950143822914,,,,0.07765764197406427,,0.26940419680139577,,2.5919484526485244,,,,0.1454840507873587,,0.7029426695757065,,1.8691717335154079,,0.4861734331885511,,4748.874231400005,4732.985672490002,1.0633749961853027,1.0671441716419363,0.2882569866991097,0.20696431883296018,0.019979492238066693,0.04601752083190146,,0.018597489353332608,0.0388172559129115,
132550.58+192809.7,7.112378719303032,2.2022705372158873,-3.62480594814093,1.1223816472329153,0.27805926130818914,0.0860980190941022,0.18195239013992148,0.057075090450199324,2.2992272856885463,1.0589360385313167,-6.600396216537843,3.039889734165437,0.400867473211159,0.1846242068805134,0.23708570333137743,0.10952418413573836,4.909202042417587,1.0146431395667899,0.20951904673564947,0.06175174665646624,3474.7920095750014,4901.526971629995,1.0671,1.0671632107233309,1.5281979043768616,1.6908125103218978,0.049293059880733514,0.0718708141098615,0.012907363518349951,0.025768518128486573,0.0778146797578275,0.017080829840340407
153722.08+425656.6,3.0834663197198555,1.2550592853596947,-4.0657405179586945,1.6548730745957352,0.1297184452033493,0.05279913002249938,0.6143592374659024,0.2667376973696929,1.4941471143811487,,,,0.13227749586291593,,0.7274291568247062,,2.8811179840198995,,0.6708941971453043,,2352.076286439995,2722.2125955899974,1.0664302110671997,1.0671979683208597,0.21114429033151605,0.18184244420490253,0.02218251469067506,0.0384883140293712,,0.04187470718924155,0.06499368048042489,
115634.41+524502.1,2.9627621162683644,2.1686224470005415,-1.5396585696737723,1.1269680129151656,0.10202522793063223,0.07467835444358525,0.3219053820473662,0.24504542478267113,4.718941676852567,1.2850404168490446,-5.84715281827585,1.5922696675473271,0.1630990459852953,0.044414379408142336,0.8105057627750502,0.24766211969280932,3.7671287952676384,0.7968544325540039,0.5662055724112082,0.1742008795454655,886.5043485700007,2352.752210810002,1.0681877136230469,1.0672323809851232,0.31694166553456354,0.20123119843943937,0.020168062235198014,0.040254780930848215,0.010960620310950422,0.033987931951966116,0.048113045258343964,0.012073917286778743
162510.77+325758.8,2.079480693140975,1.354734810607494,-2.2752650001804136,1.482283874655963,0.10802571073505896,0.07037631619091869,0.3918751242037869,0.26406888526100525,1.8721742872437945,,,,0.1263750571716473,,0.5573986284911328,,2.075639993521728,,0.4746368763474598,,1460.207007729994,3634.560515899997,0.5473335981369019,0.5474908425106322,0.27566360828477166,0.22672294245456273,0.023254908112431416,0.047478298451605956,,0.016832321291299523,0.040728520430880294,
121550.25+553750.4,5.069546750015126,1.1649022198361167,-8.484704830705684,1.949651907621482,0.42011502925357724,0.09653583531161776,0.4454392628956643,0.1049923832214682,3.3100450760138145,1.1049185800591532,-7.043524912802076,2.351182949640309,0.2524002568207915,0.08425315274221076,0.3957260559746402,0.1339543598330726,5.976955392384175,0.8626646970981264,0.4205826594351523,0.08509872362851856,2384.487739340002,2542.633527099999,0.547,0.5474102238117129,0.9431477291034877,0.6378156126190648,0.10463297022142903,0.06650292356384367,0.018398389628120584,0.0713559199049677,0.053909738192014035,0.013554491830323166
144939.94+350619.8,2.759256048614603,1.5496967734119715,-2.3306987442698883,1.3090036807580323,0.13463526763947234,0.07561597625313013,0.699808847647819,0.44567935912818246,1.0918777834766529,,,,0.08904561674597314,,0.41775074454930045,,2.0606108587870477,,0.5587797960985598,,727.4316513700032,2558.062925459999,0.5471102,0.5474035457745298,0.1923886331131783,0.21315489656886658,0.029283128485543583,0.049682192354755995,,0.024727465451991948,0.0807431590911302,
120343.71+545658.8,2.5643122767860635,1.3655152495347553,-2.757752488517721,1.4685235927010847,0.17864817107685904,0.09513147213594882,0.2971795900156665,0.1614581580086346,1.1958671938781722,1.1067462020027872,-2.521741852296407,2.3338111721332537,0.12101972740716982,0.11200083450816917,0.2717445109565958,0.2531920906218209,2.259918452869591,0.8174944641193775,0.28446205048613116,0.1501457388181476,1633.2643791750015,522.0737714499992,0.547,0.5472179790481648,0.6011454927555462,0.4453437789089312,0.047636699770295055,0.055047089992838937,0.012726191756170034,0.030631660959061224,0.04799052975900925,0.005890801908674852
083901.00+232352.4,4.210187317272445,1.543950699186084,-3.5790461933036957,1.3125000044298383,0.12950365458476965,0.04749129741164185,0.42101969652905297,0.16214444111864917,2.9776020724945504,1.2664255303644965,-3.831845691657385,1.6297500788164823,0.20609444641642627,0.08765552355672522,0.7474307693137795,0.34973231094190677,3.649670318682019,0.7231164743018085,0.5842252329214163,0.19274562842153234,1648.686185715007,731.1852520500033,0.5482934713363647,0.5479987403610393,0.30759523996719496,0.2757371717592557,0.02836910859805658,0.04099525032769303,0.010296171489408076,0.027276502602539943,0.06789053168284867,
