Object,W1 Z Score SDSS vs DESI,W1 Z Score SDSS vs DESI Unc,W1 Z Score DESI vs SDSS,W1 Z Score DESI vs SDSS Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score SDSS vs DESI,W2 Z Score SDSS vs DESI Unc,W2 Z Score DESI vs SDSS,W2 Z Score DESI vs SDSS Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,Median UV NFD On-Off,Median UV NFD On-Off Unc,SDSS mjd,DESI mjd,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter,W1 min mjd,W1 max mjd,W2 min mjd,W2 max mjd,Off spectrum 4000A flux,Redshift
023603.97-002352.3,-0.0145395976085296,1.2993733867980222,0.0175243146292637,1.566111295802446,0.0006101152867978,0.0545247253664528,0.0009397904034229,0.0839871274556194,0.3963223809373621,1.6155175494479028,-0.3123557889077346,1.2732469396721842,0.0125646108975658,0.0512167628762054,0.0382043759856682,0.1558814884911004,0.1851855205207225,0.7233658527639091,0.0195720831945456,0.08853371678695,0.2074269834367735,0.1770105877032849,55458,59220.10123126,55217.6094955,60521.31078552,55217.57638765,60521.31078552,25,25,0.6492035719621214,0.0468494820219698,0.0559542471412777,0.3288788410594451,0.0588710666431057,0.0732962838822844,0.065346603865348,0.0424172606921419,4.0,11,240.4236123500013,4002.524843610001,4002.524843610001,240.4236123500013,1.4660155325859114,0.7170000000000001
154558.57+425858.8,0.0582169087773897,1.2226881480164389,-0.0827487272735352,1.7379124076764942,0.0017929646655945,0.037656356073756,0.0056000530580927,0.1176158913839511,-0.3473066108946343,1.404436672120316,0.3521933199284797,1.4241975207705486,0.016388504200671,0.0662717483013965,0.0853972983172506,,0.2101163917185097,0.729558376186458,0.0454986756876716,,0.0981882751273198,0.2289361329772951,57903,59339.39998699,55221.90212675,60496.0286142,55221.90212675,60496.21962094,25,24,0.3201692282189264,0.0389923068354749,0.0530287857925357,0.1919089306524408,,0.0994065590772494,0.023833019099887,0.0313965924551014,0.0,15,4117.497860240001,2681.0978732500007,2681.0978732500007,4117.497860240001,0.998445286465889,0.71835
115302.69+011027.8,-0.4564181917117887,1.6971337187131257,0.3328539094772114,1.2376754551798712,0.0192689145813869,0.0716490386512132,0.0772272616959691,0.2880702528113176,,,,,,,,,0.3946360505945001,1.0502503739046876,0.0772272616959691,0.2880702528113176,-0.0132740352348886,0.3408315928709107,55278,59348.22709797,55360.5150723,60457.64847234,,,24,18,0.2495092297490161,0.0739346757145535,0.048375212706272,,,,0.0194457067007928,,10.0,15,-82.51507229999697,3987.71202567,,,1.4181765934435888,0.5760000000000001
122147.85+542732.5,-1.4133674192982058,1.934740457461552,0.8533451138544247,1.1681331360893257,0.0852176240765512,0.1166533080771876,0.1367570178533629,0.1884834809550654,0.4123326098295493,1.211450915627433,-0.6029818579616888,1.77158659422156,0.0439685959509892,0.1291816231699395,0.1807264072222884,0.5323863585828409,0.8205067502359671,0.779177773488202,0.1587417125378256,0.2823832756193414,1.5124408239109093,0.5075528446683556,57867,59309.26052955,56800.25122633,60275.013930125,56800.25122633,59545.24647071,11,9,0.6231316345894982,0.0998630245758796,0.0645599220515666,0.2432881648386287,0.0520221864296369,0.11689254703522,0.0678633003346617,0.0382445728945203,8.0,7,1066.7487736699986,2509.009303220002,2509.009303220002,1066.7487736699986,0.8635559320691166,0.6040658354759216
115706.14+534446.3,0.0134666400027828,1.8722474489357144,-0.008508019376882,1.1828576074337245,0.0003991014885716,0.0554865017324584,0.0020067970612717,,,,,,,,,,0.0109873296898324,1.1073010689859968,0.0020067970612717,,0.73660088877684,0.2807040441188358,57423,59307.34375237,55332.4099949,60429.70772304,,,23,20,0.1988748619747198,,0.0674405913077986,,,,0.0201467990259792,,10.0,17,3974.9337574699966,2090.590005099999,,,0.9372919341431748,1.3858356475830078
164540.53+331015.2,1.478118167914686,1.3946898953072373,-1.520395271559117,1.4345807853156658,0.0343520306192023,0.0324131257079925,0.1778988419859228,,1.0994288239823475,1.720302818439467,-0.785418155329993,1.2289627457406087,0.0593090548741047,0.0928023097387353,0.3564722366242231,,1.2208401046965358,0.7277092976945746,0.267185539305073,,0.5671687362822848,0.4433612565206962,58257,59318.43797869,55248.3367812,60361.17388178,55248.3367812,60361.206289305,23,16,0.1930986747059358,,0.0599692726503193,0.166377767412573,,0.0771798533058369,0.0269187842660703,0.0517268980405407,12.0,13,4070.101197490003,3008.6632188000003,4070.101197490003,3008.6632188000003,0.5204847979559628,1.388054609298706
121043.31+010454.3,-2.5526802549238607,2.013062770545856,1.461080523783948,1.1522190456582793,0.050501254053709,0.0398256672394842,0.1980262900970442,0.1584546035296468,-2.1298296046816274,,,,0.1311759819099702,,0.6176605561576408,,2.047863461129812,,0.4078434231273425,,0.1416654816422314,0.37325721577247,55323,59312.19257058,55364.4180987,60461.29823179,55364.38505455,60461.26601528,24,22,0.255022977145916,0.0345643195098648,0.0999483946156663,0.2123755201821422,,0.1251936748212413,0.01771257888054,0.0313276428950163,10.0,13,-41.38505455000268,3947.80751603,-41.38505455000268,3947.80751603,0.8656996746607759,1.393
091810.38+323739.4,-5.253246410390816,1.6635427005979646,3.9515137969124186,1.2513237376726756,0.3919356338259696,0.1241140452627126,0.0488016828790114,0.0154930509135778,-2.40114843572315,1.3400824210279418,2.691605081019304,1.502186453682174,0.2147842388530012,0.1198712160058895,0.0329077362928601,0.0183793299496249,3.5743784310114224,0.7239462363476232,0.0408547095859357,0.012019093102309,0.1263953331862696,0.0389702173951845,58161,59251.15305485,55314.0136087,60408.89471069,55314.0136087,60408.89471069,23,23,8.031190948837807,0.1809073958353391,0.0895502650471975,6.526861554424276,0.1397032065007795,0.1009800163719663,0.4046368061125474,0.1596655373274602,0.0,1,2846.986391300001,3937.139446150002,2846.986391300001,3937.139446150002,31.999584269339195,0.2579569518566132
153543.48+432446.8,-8.826988857312825,1.5358026479640572,7.572729170104533,1.3175747358201324,0.459943021356624,0.0800252182857217,0.1837065004133063,0.032431903250159,-3.822491117072292,1.4577957455318726,3.603609429331241,1.3743201314909088,0.2956551761324677,0.1127549665152659,0.1647746064136607,0.0634429994053113,5.956454643455222,0.7118908456303589,0.1742405534134835,0.0356259825196794,0.1868817446877262,0.1008705211410005,57901,59341.48057355,55218.8584275,60492.484228575,55218.8584275,60492.3884069,25,25,2.503683975917213,0.0748907788874606,0.1266352118713571,1.7943006059455304,0.0949757419289449,0.0447296164027739,0.1132138973570895,0.0848760702029858,0.0,0,2682.141572499997,4122.622146049995,2682.141572499997,4122.622146049995,20.587630982485088,0.258
075510.90+330421.8,-1.243188345751509,1.400404944351944,1.2680750510232104,1.4284388824355998,0.039957919596684,0.0450110945460862,0.1751193510706198,,,,,,,,,,1.2556316983873597,1.0001964368336898,0.1751193510706198,,0.2072124124389791,0.2246252956169837,57805,59226.33155364,55295.323753200006,60392.95084253,,,22,8,0.2281753521378132,,0.074784071347515,,,,0.0394513310259974,,15.0,5,2509.6762467999943,3931.007800439991,,,2.244075155730641,0.25674906
164635.70+340702.4,-0.7287626217271796,1.4032394551063774,0.7402971155804647,1.4254492342402898,0.0329880463598244,0.0635188013475164,0.043268999326345,0.0833952972857186,0.6975907453681016,1.315197277812597,-0.816611477711984,1.539592088410802,0.0355656584060831,0.0670534370329279,0.059189733797044,0.1117165961689201,0.7458154900969325,0.7115596499076111,0.0512293665616945,0.0697054041465634,-0.0006229702799306,0.2622050035011314,58256,59319.46167961,55248.303546,60361.399397505,55248.303546,60361.36743566,23,23,0.7623944827339488,0.0645165334839182,0.0651692523137472,0.6008754580318674,0.053353580953209,0.0423600635483975,0.0206415559156659,0.0181923500980563,0.0,0,3007.6964540000045,4071.158133610006,4071.158133610006,3007.6964540000045,4.896157562696301,0.2570074796676636
141408.76+533938.2,0.4228608179511134,1.2656453869110271,-0.5450675633326874,1.6314168109247809,0.0453813692400784,0.1358289020692653,0.0178423006066436,0.053405728124979,1.0267974834621685,1.2840890245801202,-1.2746796554973754,1.5940846971700384,0.0682122994500993,0.0853047134181765,0.0330015008648536,0.0413025495223563,0.8173513800608362,0.7268669797999477,0.0254219007357486,0.0337567489311614,,,57428,59343.34965538,55360.2614158,60457.403347094994,55360.2283717,60457.403347094994,24,24,2.543470723903196,0.0773100534620436,0.072290011784156,2.0669453710435604,0.1012372519336675,0.0572682828224244,0.1045551883198403,0.0829893397652985,0.0,0,3983.121283680004,2067.7716283000045,3983.121283680004,2067.7716283000045,,0.1922186
141721.79+534102.6,9.78123044004302,1.4979541165186967,-8.77014146776497,1.343110112231655,0.5124378402488763,0.0784776902012522,0.3077526111479804,0.0495221677147671,6.747887411913412,1.1943775577023403,-10.33211165505348,1.8287860379359,0.2835665748698794,0.0501913461894983,0.2087979210840043,0.0397290497357347,8.90784274369372,0.7424119237183345,0.2582752661159924,0.0317444581308061,,,57428,59310.24440569,55360.88989065,60457.819614525,55360.88989065,60457.819614525,24,24,1.66509664479329,0.082252610100767,0.0415160119051063,1.3580909876769989,0.0948288312708234,0.056771970054696,0.1388498977501795,0.0929859423829879,0.0,0,3949.3545150400014,2067.110109350004,3949.3545150400014,2067.110109350004,,0.19328955
104036.54+325158.3,2.4414972993261035,3.078462693784896,-0.8385652942603941,1.0573396806115305,0.1095048669244144,0.1380737335682234,0.3226859626681532,0.4082259480386619,0.6128274559463761,1.99533802933882,-0.3549196097440215,1.1556019362525214,0.0225258589734178,0.073343161467486,0.0956700707453512,,1.061952414819224,0.997236476582202,0.2091780167067522,,0.3898762407652877,0.2454553658011186,58497,59224.46974169999,55330.255439,60427.64943177,55330.255439,60427.58525341,23,22,0.3393542936264262,0.0349374913885804,0.1978019287021132,0.2354535624142664,,0.0556084344024196,0.0286992036928853,0.0390829020649841,2.0,17,3894.214302699991,3166.7445609999995,3894.214302699991,3166.7445609999995,0.684418801569026,1.199716091156006
121545.28+524500.0,0.0892750866153912,1.995369157116036,-0.0517026750538312,1.155595889671436,0.0017092213682774,0.0382024563654302,0.0060311756868614,0.1348044448855956,0.5221863101466013,1.3564939453035956,-0.5697262616067923,1.479989439273308,0.0159880001556064,0.0415323515518902,0.0735696799569193,,0.308222583355654,0.7643356795856007,0.0398004278218904,,0.2013428563771022,0.2552493723989245,57432,59309.26052946,55336.7761514,60433.557151025,55336.7761514,60433.49271806,23,23,0.2833977083441433,0.0413596759063392,0.0659166023608128,0.2173177885912866,,0.0318421387801501,0.021611210081831,0.024108028624692,4.0,12,3972.484378059999,2095.2238485999987,3972.484378059999,2095.2238485999987,1.1777576922917528,1.202190637588501
112605.21+515508.5,2.446758739633571,1.2475315805723313,-3.280370814902565,1.6725662899610692,0.0796706704756212,0.0406217727370186,0.4272745741011269,,1.6358007464945554,1.4363791194697777,-1.5864485307633611,1.3930434672959016,0.1221044579698434,0.107218617058286,0.6744753398012581,,2.237344707948513,0.7227364714863225,0.5508749569511925,,1.0817709656381118,0.4522493251040527,57064,59307.41167828,55328.5722946,60425.79195249,55328.5722946,60267.61616414,23,10,0.1864624653672111,,0.0351950021466511,0.1810362080929792,,0.1279371315595519,0.0259938865855204,0.0492146238756713,17.0,7,3978.839383679995,1735.4277053999976,3978.839383679995,1735.4277053999976,0.4966703321706947,1.1998082399368286
113218.81+550202.4,-3.0398094371052227,2.115611254100866,1.6304905408414834,1.1347698628089518,0.1028117292900361,0.0715537128362573,0.4574227576086373,0.3226769700761699,,,,,,,,,2.335149988973353,1.200365946286557,0.4574227576086373,0.3226769700761699,0.610514361973342,0.3192372507505813,57131,59307.39542854,55327.1836742,60424.50889464,,,23,19,0.2247630393982278,0.0258731118870785,0.0599324248395759,,,,0.0379272429773961,,5.0,15,1803.8163257999984,3980.211754340002,,,1.107870836094225,0.68959224
090316.90+332137.8,-0.6303884472087907,1.2600830693908014,0.8222237240720575,1.6435424832769772,0.0267866984910223,0.0535439147130086,0.1018918621810875,0.2040155565577425,-1.0118926973093691,1.480782422051304,0.9265435416071582,1.3558842684854089,0.0434823604892086,0.0636311688511304,0.1789854463993316,0.267682216270362,0.8477621025493438,0.7211180540956841,0.1404386542902095,0.1682825869073938,1.227427166812425,0.1880823964209547,58158,59226.37565156,55310.9042676,60406.00248257,55310.9042676,60405.74551449,23,18,0.2628934040229402,0.0305540462540107,0.0354197838667222,0.2429379671026205,0.0749576376379014,0.1161055099030946,0.033202683666855,0.0244831035497283,4.0,14,2847.0957323999974,3915.471383960001,2847.0957323999974,3915.471383960001,1.1928566246237886,0.6896570324897766
142719.71+354105.5,-1.6366215900600043,1.4678606176612166,1.523104556452619,1.3660489441027024,0.0781337380753366,0.0700769424820055,0.0951172110611803,0.0855390279083474,-1.4013582112331917,1.7071962542169836,1.0127897946351534,1.2338251061366952,0.056574159257659,0.0689211309399312,0.1178972410851274,0.1441133444434688,1.393468538095242,0.7270465921070071,0.1065072260731539,0.0837937666867096,0.001301038719272,0.1191434604214502,58223,59311.33460281,55205.2630651,60479.22053265,55205.2630651,60479.34818885,25,25,0.8214468990799177,0.0541212197472148,0.0902930162325978,0.4798599079753682,0.0481184730374281,0.080606144804976,0.0527107380001082,0.0419019938480065,0.0,1,3017.7369349,4106.071537709999,3017.7369349,4106.071537709999,3.7545231461356208,0.5795017
160021.29+552905.8,1.2102270976711522,1.7279386064039262,-0.8588201002187048,1.2262065607184285,0.0377597553259157,0.0539126409593459,0.1364110586378128,,-2.7431330900991675,1.6134700071198336,2.1664139896836576,1.2742524261675665,0.0857732625533692,0.0504505548936646,0.3987094456081809,,1.7446485694181706,0.7380870149633131,0.2675602521229969,,0.3031027448622216,0.2384176010007034,57897,59315.39510815,55212.30547575,60485.16987928,55212.30547575,60485.361649935,25,25,0.2768086085027187,,0.0523436680761645,0.215127239894036,,0.0386231849421009,0.0218317090225644,0.0306018696698407,1.0,10,4103.089632399999,2684.6945242500005,2684.6945242500005,4103.089632399999,1.0902286075031422,1.0030306577682495
123034.70+325309.2,-0.0034998223781743,1.2085276074665898,0.0051571861456903,1.780833756815423,0.0002110688462818,0.0728844210490498,0.000450655322208,0.1556163119862419,-1.0301966209507083,1.129452366031828,1.9621452795872367,2.1511909313804893,0.0414448413380635,0.0454379029761244,0.147154999797384,0.1628443428608332,0.7502497272654527,0.8114490479156257,0.073802827559796,0.1126218413075101,0.2263804137820828,0.1652372315134558,58229,59291.35192349,55355.0306387,60452.306587245,55355.0306387,60452.27456178,24,24,0.4683598215321238,0.0711868633965577,0.0352367715677158,0.2816407284504667,0.0423656538496649,0.059372365567844,0.0228975373994792,0.0142292380128399,1.0,5,2873.969361299998,3936.32128479,2873.969361299998,3936.32128479,1.561096045579714,0.9966679215431212
164921.96+325146.3,2.160239122841766,1.1791505045746682,-3.45739656481344,1.887194274378073,0.0654134982277952,0.035705472892201,0.257447066669712,0.1507776867270929,0.287163811491752,1.1630524644512223,-0.4835401030686543,1.9584031344811337,0.0207418436725466,0.0840072858599395,0.0957970121113799,,1.5970849005539027,0.7960814976297836,0.1766220393905459,,0.0223553985212774,0.3175142953529903,58257,59313.45957581,55249.6600775,60362.71963956,55249.69318535,60362.71963956,23,20,0.2540852341957989,0.0539350242267837,0.0857317923806282,0.2165186910885156,,0.0763121491087726,0.0188349958744017,0.0209523997540573,4.0,17,4063.79949831,3007.339922500003,4063.79949831,3007.339922500003,0.7849812517013123,0.99697345495224
142813.94+334759.6,0.0969896758364298,2.5669616188133424,-0.0410248602377807,1.0857778494400332,0.0022621818950668,0.0598716724159831,0.0092033897497812,0.2435858323989359,-2.4639820042277067,,,,0.094252504091672,,0.4777464154193037,,0.8673321801006391,,0.2434749025845424,,,,55649,59312.32080866,55209.1672816,60481.20159205,55209.1672816,60320.499988155,25,23,0.2457987716015884,0.0448988519445908,0.0266835466307585,0.1972856332348395,,0.1507713259431145,0.0192033114418211,0.0262646010767056,4.0,14,4103.15352706,439.8327184000009,439.8327184000009,4103.15352706,,2.232
161843.65+553108.2,0.1171684991544424,1.3846595775464023,-0.122337442383443,1.4457444834680464,0.0069271671267192,0.0818630295386244,0.0052381278200647,0.0619033008065121,0.3142774743840344,2.098363767435929,-0.1703624796592898,1.1374739960229068,0.0146687805361568,0.0979403237532971,0.030234224792174,0.2019145184001854,0.1810364738953024,0.778798628067836,0.0177361763061194,0.1055953258808366,,,58248,59314.50393531,55217.8302995,60490.85780605,55217.8302995,60490.73008623,25,25,1.322450952835588,0.0791398850742042,0.0754978348684471,0.4851713790245338,0.069935086735326,0.0541185829988929,0.1280638494794568,0.0731865528154752,0.0,0,4096.673635810002,3030.1697005000024,4096.673635810002,3030.1697005000024,,0.0829918906092643
154309.23+432114.9,0.4386186362332634,1.6076951011027258,-0.348430213487275,1.2771220851677696,0.0106104467862118,0.0388911047309718,0.0471993036159397,0.1730620415725487,-0.7885428007277402,1.312415156077584,0.9277400820042928,1.544088847681317,0.041429216007272,0.0689529229639483,0.2012850148540734,,0.6258329331131429,0.7212128790260606,0.1242421592350066,,0.3970981618357935,0.4384004849682176,57903,59339.3999869,55220.8764819,60130.57069569,55220.8764819,60130.8950256,23,21,0.224800918092964,0.0216327736090015,0.1057732038406966,0.2058236478125666,,0.1147935191554645,0.0182802919519442,0.0176047871637303,3.0,10,4118.523505000005,2682.123518100001,2682.123518100001,4118.523505000005,1.399634854499462,0.23516242
122542.18+570755.6,1.6708891157024983,1.71906261847886,-1.1949635808943762,1.2294156464688557,0.0595157463642183,0.0612316483626035,0.1452887600622145,0.1508049752038563,2.104148145849754,1.8178802963318967,-1.3860221498850651,1.1974548282284057,0.0518556198641018,0.0448006998893882,0.2017903942821954,0.1802706511441806,1.5890057480829234,0.75850288214157,0.173539577172205,0.1175155821691134,2.604534897735208,2.1943538375299267,58135,59306.32930293,55333.9984703,60431.120283525,55333.9984703,60431.21655104,23,23,0.4096376508322662,0.056290042430392,0.0496280403866376,0.2569776428088242,0.0584159585720125,0.0316122526627747,0.0343075307457956,0.0213062699333729,1.0,6,3972.330832629996,2801.001529699999,3972.330832629996,2801.001529699999,0.9794421705959692,0.22156854
154644.22+434451.5,2.109801317017285,1.272751614072471,-2.679673657873604,1.616530876977441,0.0748036867147589,0.04512581930671,0.278575568833296,0.1692777266222893,0.6993883587028549,1.1360182753847683,-1.2975296332988695,2.1075806566392536,0.0314379686499086,0.0510647717864621,0.1462713376619073,0.2419895735153027,1.696598241723153,0.789204603287135,0.2124234532476017,0.1476600000173782,0.6576005734684625,0.8376580520759552,57845,59339.41688436,55221.6042193,60495.32685498,55221.6042193,60334.00884433,25,24,0.2685220639700915,0.0195957923164437,0.0570240239463138,0.2149291115568694,0.0675033444783568,0.0976009212868962,0.0457189712716601,0.0210891941442364,1.0,11,4117.812665059995,2623.395780699997,4117.812665059995,2623.395780699997,1.990305358815785,0.2353852242231369
121357.17+574652.1,0.284925916104701,1.2552439851689212,-0.3755410604909031,1.6544499138924995,0.0232612710062573,0.1024777630521302,0.1374212857531686,,,,,,,,,,0.3302334882978021,1.0383691515884,0.1374212857531686,,0.1991180940040195,0.3266324678814296,57887,59307.33334728,55331.45158675,60428.906257665,,,16,6,0.1692697814517497,,0.0561470008413263,,,,0.0357152965757396,,13.0,2,3975.881760529999,2555.5484132499987,,,0.6766083528149874,1.0209281444549558
165342.16+333832.3,3.595999060185542,1.7271377055549118,-2.553628418551439,1.2264930701703756,0.1128203647220004,0.0541869735237834,0.3073453563105668,0.1568941200904696,2.348331709960028,1.4164604068976607,-2.340899350225139,1.4119773761360188,0.0761217463052858,0.0459149102692911,0.1962430364764552,0.1239320187342843,2.7097146347305365,0.7283255668034936,0.2517941963935111,0.0999686328136452,0.0499609365789454,0.1737442873681663,58392,59311.41551946,55250.883986,60364.00753711,55250.883986,60364.008046485,23,23,0.3670801019293669,0.0634834142553919,0.0467404882662005,0.387895273493787,0.0725671180269389,0.0609207870200171,0.0604685323368254,0.0606399037541715,0.0,0,4060.531533460002,3141.116014,4060.531533460002,3141.116014,1.866493421221292,1.0190665721893308
015144.31+040248.7,1.4290489600068563,1.608442813877045,-1.134348667373761,1.2767476927169623,0.0942364163066866,0.1060662656465517,0.0683658405398655,0.0769710873154735,1.8479072937412853,2.8719108699074045,-0.6863962795104629,1.0667574844618182,0.0905441513316249,0.1407184945351705,0.0868090688751623,0.1349702069261151,1.2744253001580912,0.9220566865612982,0.0775874547075139,0.0776876840950426,0.8925704747557894,0.131827353385377,55511,59217.16862422,55210.2991935,60510.34636263,55210.2991935,60510.34636263,25,25,1.37841377451851,0.0379585537563945,0.0655239774838442,1.0430264084716077,0.0469440963417391,0.0406170352040956,0.0563227859111961,0.0645173573119857,4.0,4,4006.86943072,300.70080649999727,4006.86943072,300.70080649999727,5.630827186972859,0.41476247
