Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter
022108.81-035944.0,2.537843326970451,1.0527800743618025,-7.710074897459815,3.1983901991193804,0.25261021421863,0.10479094484808466,0.9751502049890172,0.42290792160966206,3.197910312987187,,,,0.3000429853254186,,1.6013575125669985,,4.4819428458058175,,1.288253858778008,,55213.5728121,60310.47064745,55213.5728121,60310.27709354,24,20,0.25904749127492116,0.03276365243894787,0.09953735580682332,0.18736789440881663,,0.09382470299648481,0.04931750836487542,0.07115743635980207,7.0,13
160424.56+423236.9,3.731220790816588,1.48147406652865,-3.413576408078185,1.3553539729218451,0.20875039502979975,0.08288394441181743,0.39540998166744445,0.16354150003489784,2.1043878467639994,1.3902832938044354,-2.1787686425486337,1.439423654464793,0.12293177996066862,0.08121601738946341,0.36337784387992483,0.2476005116522302,2.8569884220518516,0.7087214674934211,0.3793939127736846,0.14836764775727782,55227.6916182,60502.34915552,55227.6916182,60502.540098555,24,24,0.5279340550521741,0.06115298738759578,0.05594694249763604,0.33830290434903454,0.05642259465276134,0.05841688363183892,0.05098692552833506,0.031719945107952285,0.0,1
142809.21+341342.1,4.68104819823351,1.2481088505480131,-6.267773830721036,1.6711778345517287,0.44862422254142476,0.1196167693670566,0.4894438387897839,0.13598221836671087,3.612240557570942,1.6376612339648504,-2.7853010867815704,1.2627563258991958,0.36096398803736807,0.1636482179535852,0.555592989383598,0.27518899162060106,4.336590918326765,0.7342980880296077,0.522518414086691,0.1534765004985251,56669.203409605005,60480.88241918,56669.203409605005,60480.88241918,22,22,0.9165999998093934,0.07157632592652369,0.09583841130085402,0.6496914016820823,0.12959603891673477,0.09992800376509225,0.11513439628754507,0.06513793280024321,0.0,0
160632.10+205943.1,3.0674944695918045,1.1172180364159559,-6.157490846127972,2.242631535461496,0.16185272923493055,0.05894869253618412,0.7700719837483183,0.29654369271471487,1.8695966856120476,,,,0.24664169740753566,,1.2887570005189546,,3.6981940004439413,,1.0294144921336366,,55240.697214600004,60516.313853525004,55240.697214600004,59785.008104105,24,14,0.21017870101846048,0.026285500584496805,0.05276382104006483,0.19137952097115157,,0.13192240834915306,0.020143218222191228,0.030069300599742693,7.0,11
143615.93-013247.4,6.92908013426729,1.1512519007740554,-12.147293637652437,2.0182469561072187,0.45814704827505004,0.07612015591394922,0.6406451526951732,0.11167566919816878,5.724760804388288,1.5932745152203522,-4.615356503158888,1.284513038431713,0.2629747599836968,0.07318925585625122,0.49433201892260126,0.14741518161783512,7.354122769866725,0.7740800645614626,0.5674885858088872,0.09246984760217535,55223.2010393,60497.5518294,55223.2010393,60497.55195676,25,25,0.7151338714538624,0.037715977067924955,0.06611946165975413,0.5319800254024641,0.05697821171640999,0.045936375155118225,0.07279852394628372,0.03551783474892245,1.0,2
141650.92+535157.0,8.918152880829304,1.6749917860766583,-6.636887294511314,1.2465284966486507,0.40576668637378993,0.07621038524699972,1.1445395663965268,0.2918354342682626,3.603836395656502,1.0621940663507965,-10.062961803058124,2.9659554828864243,0.30755025535759317,0.09064730483859758,1.2532012722971169,0.4009867687850978,7.305459593513811,0.9448736336620727,1.1988704193468218,0.24797092038949795,55360.5591948,60457.65955082,55360.5591948,60457.65955082,24,24,0.35452394857026,0.06113810109587936,0.04549896058028302,0.2454117005434042,0.03056259790871202,0.08533968293573646,0.0368619992331152,0.030312775667095393,0.0,7
113016.42+513021.9,3.1435676382932076,1.2432040662796902,-4.256013545694248,1.6831491970127668,0.16909684399438407,0.0668736633779002,0.4149118889611561,0.1689995141523856,1.1445377443903197,1.0539175621081915,-3.43932717764174,3.167014222220776,0.1257904180578669,0.1158308071410411,0.4374740765815895,0.4066616610210065,2.995861526504879,0.9848625818257533,0.4261929827713728,0.2201899988238035,55329.4984241,60426.81893311,55329.4984241,60426.979379225,23,23,0.40754880371773305,0.03973127486059275,0.053791380829392554,0.287537993201311,0.036574135451724665,0.10990499760658728,0.03703410538825269,0.032013418780946434,1.0,7
154713.96+434217.3,1.299473864444311,1.3735335465528717,-1.3800825240103018,1.4587362590398172,0.09838184334108657,0.10398882647668879,0.19396683226227185,0.2068259276557833,3.142527561184623,1.0110474251766273,-21.083242531862883,6.783125258630627,0.6875284817440342,0.22119898319710013,3.088839965760861,1.0919600774011282,6.72633162037553,1.7861885232103283,1.6414033990115664,0.5556873615146725,55221.8027394,60495.70950565,55221.8027394,60495.32685498,25,25,0.5072096202925033,0.07128692786805566,0.07570898194490217,0.2225846885449367,0.032610187010132796,0.2187820053628615,0.012847256751481462,0.0171517931657596,0.0,5
154755.47+424120.0,3.6868659936441306,,,,0.167476476208733,,0.9106657823364904,,2.419761863758612,,,,0.57626187609684,,3.3691837961533757,,3.053313928701371,,2.139924789244933,,55222.69614355,60496.92252602,55222.69614355,60496.92252602,25,10,0.18390553313537208,,0.0454251596064108,0.17103901448023193,,0.23814817678039332,0.021137505839994408,0.05186477928559405,8.0,6
100043.13+020637.2,4.0850790655448534,1.2127812924290047,-5.953392277957098,1.7674474998771328,0.16645789434540825,0.04941814270914467,0.21732334315252846,0.06500501355324162,1.6573826215011231,1.2869194454337929,-2.0460552446292386,1.5887147883572632,0.11592904788551667,0.09001623649183148,0.3013679318800228,0.23817820533837153,3.4354773024080782,0.7405608291131619,0.25934563751627565,0.12344483513422563,55332.796465,60430.050262649995,55332.796465,60430.050262649995,23,23,0.7659457651016335,0.027960175740767437,0.0407477778702936,0.38467612384077093,0.05665978384006143,0.06994706375074544,0.0418625254626207,0.03165294664541346,3.0,6
102626.26+320926.3,3.6662147416016833,1.980900128787502,-2.1440346051245736,1.1584478064590025,0.14701675411046788,0.07943492885092616,0.32793415094772355,0.18414938655481078,1.9940626882731727,1.1785379491507522,-3.1973558341308763,1.8897124998236654,0.17362107592851472,0.10261413944379837,0.4064819858963705,0.2457354254625973,2.7504169672825762,0.7994502669842213,0.367208068422047,0.1535389982185282,55327.67519865,60425.20989016,55327.67519865,60425.177800984995,23,23,0.44831181408094345,0.06857014050009974,0.04010042086248328,0.42713104627661924,0.05430145562003405,0.08706901590885685,0.027516020083392934,0.014697766522516031,2.0,2
124331.99+572854.4,3.746439740758599,1.3422396453699539,-4.1844456289168,1.4991643281815803,0.4543262326349842,0.16277178429961076,0.15877719330214218,0.0572033704239733,2.801459182386324,1.2942198187139724,-3.409815053929466,1.5752684346397174,0.2855212114238057,0.131905263089767,0.10968375857427932,0.05079445306549305,3.535539901497797,0.7161344378335712,0.13423047593821075,0.03825017009793839,55338.10027325,60433.62241173,55338.10027325,60433.62241173,23,23,2.8614073796507555,0.1085750115846511,0.12126879492875275,2.6031311758016287,0.0837351020240149,0.10191874763657793,0.08341066498882599,0.07004126215115702,0.0,0
112016.38+515900.3,5.208488993175487,1.0706695915643232,-13.615702611766652,2.7988767516457194,0.52365621637923,0.1076440380397246,0.6749420774267664,0.1427198143468244,1.8335979515481664,1.2553273723850946,-2.4162987639636966,1.6542590351951643,0.209373379967838,0.14334229305857066,0.22071204483809925,0.15244400857891233,5.768522080113501,0.9114707967273112,0.4478270611324328,0.10441278796057445,55327.4476458,60424.76509862,55327.4476458,60424.76509862,23,23,0.7758535641690654,0.03845972780917584,0.10053898876725278,0.948626886771954,0.08665045195999765,0.11418718034182862,0.03698916432445354,0.030964245127409695,3.0,1
022258.90-045852.4,6.620449859408438,1.517356254420896,-5.801232995240303,1.3295980417661954,0.29510738740101594,0.06763634639757743,0.4034598911869025,0.09663343741825978,5.597382317928329,2.5175988630171298,-2.4226089601936853,1.0896446262359507,0.18111734453340333,0.08146322598145182,0.38213309232803866,0.18213927069935548,5.110418533192689,0.8513162750282919,0.39279649175747056,0.10309308313141312,55213.6718178,60514.429255220006,55213.6718178,60514.3974208,25,25,0.7314416968013002,0.05086976986498226,0.04457512611195652,0.47396404072203413,0.07476127906293353,0.03235750825047046,0.062010066826163834,0.034340227750816354,1.0,4
122442.34+542122.0,11.142123496932225,1.5444502648850806,-9.466553156515172,1.3121933654885505,0.6844691425248906,0.09487675744837075,0.5240512732310233,0.07821940559295776,6.700311944756091,1.864605564243027,-4.257489581313578,1.184801368723885,0.41163507586997405,0.11455243565270967,0.4021756765118624,0.11819216333728193,7.8916195448792665,0.7494867511617455,0.46311347487144283,0.07086547623078243,55336.7765334,60433.68614434,55336.7765334,60433.62171137,23,23,1.3061110190703582,0.07230394539683305,0.061430762521466065,1.0235205655402997,0.09668492852611299,0.06143521066838309,0.09741007400417567,0.04537307619182607,1.0,0
143610.09+000013.6,13.25763344094886,,,,0.6700444770985288,,1.180582849749013,,3.1910758808386364,,,,0.43975076273743163,,0.9726710877866843,,8.224354660893749,,1.0766269687678487,,55222.7376559,60496.91412169,55222.7376559,60496.88228721,25,25,0.5675539647564569,,0.050540277801689855,0.45210633713610804,,0.13780642615802108,0.08017599166887668,0.05400802175577479,9.0,7
085524.55+312152.2,2.8531483884329387,1.2098155328445117,-4.190130317739233,1.7767336475015534,0.2668564465057037,0.11315467338858293,0.26082765759405646,0.11178368287009899,4.884806958340385,1.2176317151289173,-7.031396707307205,1.7527103333842116,0.313757250495737,0.07821000549529517,0.3963678449112537,0.10129724347780823,4.739870592954941,0.7572588966180757,0.3285977512526551,0.07542665857010575,55309.8453243,60404.97378208,55309.8453243,60404.97378208,23,23,1.0231140706750903,0.06368690858514514,0.09353051793155132,0.7915809885284385,0.04462232235733088,0.06423124868015995,0.055292018012506716,0.018331183348502478,1.0,2
122256.17+555533.3,1.1267456863751408,1.0759636918675182,-2.837350550742264,2.7094722532468154,0.15463768137606218,0.14766822058178658,0.7683091505892814,0.7626086689016602,,,,,,,,,1.9820481185587024,1.4576468843080235,0.7683091505892814,0.7626086689016602,55334.626754950004,60431.31256385,,,20,6,0.20127012838185962,0.054500731795585934,0.1372427542842856,,,,0.02267999804038981,,7.0,4
160205.95+440714.2,2.525866814318025,,,,0.24635824531652656,,1.5609455506576755,,,,,,,,,,2.525866814318025,,1.5609455506576755,,55225.7064171,59974.06236206,,,14,5,0.15782629010520455,,0.09753413913989063,,,,0.03587423240413566,,9.0,1
124059.71+601425.8,3.713621019983528,1.5685319198978873,-3.0731069250283496,1.297996289666518,0.30139685207536826,0.12730178456364236,0.16253949505609572,0.06918840647885231,2.6167387227485843,1.2760756826701947,-3.3010563230387,1.6097891869501324,0.22599744095683882,0.11020964234740052,0.1492135709083992,0.07307723189593986,3.1761307476997906,0.723052432661801,0.15587653298224746,0.0503172868223632,55332.9738467,60430.126155905,55332.9738467,60430.126155905,23,23,1.8542991780019376,0.09807561514397611,0.0811598303794352,1.5145903926900623,0.06846215842473202,0.08636607048007239,0.056518750655662586,0.04897820989998247,0.0,0
143250.54+340719.9,7.107478848738464,1.6533309450969702,-5.398253193374463,1.255733466679073,0.22025319107899355,0.05123496310254806,0.20005176960817136,0.04712257509890067,5.386042441689428,1.6868761156876115,-3.9646672405794963,1.2417099469949373,0.2372173932962649,0.07429506159844289,0.36345157000159983,0.11860686669993123,5.464110431095462,0.7372993106388586,0.2817516698048856,0.06381247117986967,55209.9612373,60481.74577029,55209.9612373,60481.74577029,25,25,1.1009809686282177,0.04080082633940196,0.030988933736761974,0.6526795118678967,0.05983286336575172,0.04404298626764208,0.056104565286067665,0.059644983041708954,2.0,1
074417.57+311649.4,2.032948142908584,1.2965357000186783,-2.4634922895541287,1.5711201051877026,0.23541189835750975,0.15013660407146193,0.555002067971491,0.37539456847493285,4.350149657556102,2.016086281694439,-2.4849463889256937,1.1516537866133436,0.1848129475915149,0.08565196088635055,0.7621438380244759,0.4235596544505053,2.832884119736127,0.7721857591362531,0.6585729529979835,0.28298580482009716,55293.4378115,60391.21318755,55293.4378115,60391.309646045,22,22,0.4241640021593618,0.09556023347656481,0.11579828003910653,0.2424909031221213,0.07437301199540738,0.0424842734480409,0.04431179913940664,0.025644396761078353,0.0,9
114815.42+511038.4,3.7093119870235913,1.5612388330258322,-3.0938159035110138,1.302178287426858,0.23722375365469794,0.09984680113657762,0.24910142502097823,0.1067472187166586,3.01215645371545,1.2782304496776293,-3.783348700376426,1.6054914759172985,0.28304779619401155,0.12011338632927186,0.46554778946438585,0.20569670606324875,3.3996582611566204,0.7221760064087558,0.35732460724268206,0.11587288680814496,55332.773225900004,60430.15582594,55332.773225900004,60430.15582594,23,23,0.9523179308778342,0.07667675164042076,0.06395357265298407,0.6079887019110517,0.07481409159188779,0.09396849086138148,0.03878232819589966,0.03187629877885867,8.0,4
092459.18+313426.9,4.0497514902370595,1.2664679723932202,-5.211119975664184,1.6296596384710262,0.16137325370786848,0.05046582683273177,0.5725331363319219,0.18977488768511658,2.6451468539004086,,,,0.2821111000339256,,1.542144279467084,,3.9686727732672176,,1.0573387078995031,,55315.70045805,60410.532971695,55315.70045805,60410.62968483,23,16,0.28185836498782757,0.030967096221441462,0.03984769290088519,0.18293431022641682,,0.10665233940336352,0.022877517747053433,0.0268071035603602,2.0,13
160434.01+540300.8,6.041517743208862,,,,0.14969270402401175,,0.46532278160400264,,2.7976234891283087,,,,0.19071450040204552,,0.8715412651124189,,4.419570616168586,,0.6684320233582108,,55215.7133729,60489.004467275,55215.7133729,60489.26009819,25,25,0.3216964867011448,,0.02477733417108276,0.21882440687125182,,0.06817018127820655,0.029847615579218667,0.01239516970344795,2.0,2
130928.54+003534.4,6.76917428711319,1.8018904837085254,-4.515986013523137,1.2021129723043982,0.45733813709429394,0.12173910762439993,0.41576578076883786,0.11710540173676479,5.121236991872833,1.835647978718712,-3.3268792043088458,1.1924812494563997,0.39401644214830056,0.14123062196872965,0.5024313458548441,0.19542297876636316,4.933319124204502,0.7698822939880586,0.45909856331184096,0.11391204473830621,55206.32897005,60474.35348775,55206.32897005,60474.35348775,25,25,1.099989845842003,0.10127093744860882,0.0675618794400007,0.7842194667968321,0.11843424962288551,0.07693774819903598,0.11815897997923397,0.07616557144377634,2.0,5
113535.03+552455.2,3.3051213956395413,1.2844942893529716,-4.09973325356538,1.5933102968692079,0.25627096021686674,0.09959651871179509,0.5361911470901884,0.21986736454023073,2.147316356046049,1.2807405111753556,-2.6835244131683513,1.6005552321136776,0.1523274506362573,0.09085384016407835,0.41498810169544054,0.25569882250676274,3.0589238546048305,0.7241648892647835,0.4755896243928145,0.16861460925822208,55327.34921355,60424.76586265,55327.34921355,60424.76586265,21,21,0.47794701872196604,0.06250917910183493,0.07753753328242828,0.36706462188655786,0.05676395187193738,0.07093852296489034,0.02437725944838698,0.02110478689541262,10.0,12
123405.89+560642.2,8.032813707100978,2.4654254201221173,-3.5645733543211957,1.094036296629749,0.35608749840214726,0.10929011954706243,0.43348722610466783,0.14310883471293748,6.936641508125229,1.2736166667992344,-8.7946660725603,1.6147631783805236,0.29504147713210227,0.05417171151664001,0.48059582269219187,0.09206613685087883,6.832173660526926,0.847968066052977,0.4570415243984298,0.08508277165140368,55338.1660432,60433.49354573,55338.1660432,60433.49354573,23,23,0.8214486539821776,0.09989624648079581,0.044329111988165144,0.6139077020672901,0.0335477748328209,0.0425337646159897,0.058554580364117426,0.05996229054910274,2.0,1
112301.33+513306.4,2.563449708580517,1.272852425238661,-3.2551819847129475,1.6163243889537504,0.1326548909945396,0.06586830986267676,0.4717844207904715,0.24403457941205678,1.1580007192409272,1.1798391567091249,-1.8495005960801396,1.8843798517177062,0.08005061248719667,0.0815602663812275,0.3252889349723052,0.3363252701006118,2.206533252153633,0.7572799056502489,0.39853667788138836,0.20776643331940614,55328.2084264,60425.66359582,55328.2084264,60425.438716724995,23,23,0.28117692138345146,0.0407519123715713,0.05174858338375432,0.24609079461621433,0.0432822853135907,0.06912829254516359,0.013699550104877223,0.012259656031325783,1.0,15
154558.57+425858.8,,,-3.9116992599042884,,0.15252617779028826,,0.4763923711181682,,2.627466132549135,1.1195720322218496,-5.2191314036204055,2.223889198645989,0.2611873673287178,0.11129280336229756,1.1275548679725977,0.538681539016816,3.9194322653579428,,0.8019736195453829,,55221.935171,60496.0286142,55221.90212675,60496.21962094,25,24,0.3201692282189264,0.038992306835474944,,0.2316404946203161,0.05004422137130661,0.09940655907724948,0.020268010889823607,0.01828291666130552,0.0,15
092038.84+321009.4,1.4858859194584855,1.0662451824223778,-4.0162190342031465,2.8819670074892336,0.14431866994026438,0.10356049851626,0.5724128456199735,0.4187768527058501,1.6526149114550182,1.0620149807903767,-4.621441417838119,2.9698630845996643,0.23290167785470972,0.14966890908369274,1.0531883940487377,0.7181046936880222,2.9440403207386923,1.1008682704457196,0.8128006198343556,0.4156466057418806,55314.6420221,60409.47256515,55314.6420221,60409.3121194,23,20,0.2521233949317726,0.03593396393752675,0.09712634600700686,0.22113961677774802,0.050395895305681414,0.14092918818556174,0.022945111074887725,0.044130788663778536,8.0,17
155716.21+425652.5,1.8261196659014955,1.4173757128031605,-1.8179987044613042,1.411072482119614,0.1430609601863363,0.11103934435660956,0.2502194600102599,0.19724216008452836,4.358884369457668,1.3935584834037023,-4.491058245521661,1.435815173570559,0.1608533951513934,0.05142568473900629,0.47152135312509086,0.15866860052488344,3.123515246335532,0.7072680680071629,0.3608704065676754,0.12657033075264493,55225.0450224,60499.73198079,55225.0450224,60499.859636925,25,25,0.5717419427748357,0.07869145331911942,0.07834150349380953,0.3411370324701293,0.03581636807133179,0.036902423078363694,0.016946443992476246,0.025568857070483453,0.0,1
161848.25+540918.0,3.184425762680766,1.4720002007355233,-2.948056389309976,1.3627385030294266,0.2328108595170244,0.10761677535668919,0.42367716520791243,0.20509152925858792,3.3093880655444816,1.4280507634710853,-3.246169382619935,1.4007709502161891,0.14656869870066458,0.06324659965376739,0.45954982942781114,0.20870160944216487,3.17200990003879,0.7082252932782149,0.4416134973178618,0.14630353478075653,55219.9479324,60493.57258529001,55219.9479324,60494.21105729,25,25,0.5495006071492581,0.07897096553553926,0.07310921241920731,0.3189397303947612,0.04515127876117517,0.04428876148634753,0.02746946676763562,0.027048647764614908,1.0,2
120402.85+565920.9,7.887434950989347,1.850152833347188,-5.067026935282912,1.1885707202928233,0.55462604525554,0.1300984357340368,0.31522290108672196,0.07649796795861673,5.9437414793307575,1.1372371741144667,-10.974826633906353,2.0998525711359095,0.5014300234721549,0.09594038786724479,0.3079738744697257,0.05955612410657882,7.4682574998773426,0.8115746682597194,0.3115983877782238,0.04847388735287219,55330.52520425,60428.103709974996,55330.52520425,60428.103709974996,23,23,1.759472561617454,0.10945788375300458,0.07031766964822594,1.6281576621897722,0.045689106552535774,0.08436269060756896,0.08244213882730689,0.06649331378468082,2.0,2
081445.86+320536.1,2.8857724485189307,1.4888412467134677,-2.6162519402964297,1.3497889629193032,0.1827485779364481,0.0942845028372409,0.4521414401611531,0.24601029382781897,2.980468808071904,1.0679127144422977,-7.953218877812472,2.8496669843872224,0.23517696857982057,0.08426475533319125,0.9878693706758656,0.3746221539025329,4.108928018674934,0.9117160327477302,0.7200054054185093,0.2240886113035549,55299.3923918,60396.969949465,55299.3923918,60396.93754193,22,22,0.4041845354217311,0.06985129188886224,0.0633274387349011,0.23806484496925007,0.029570036005912848,0.07890603248150044,0.042997460859076686,0.031606748647229205,1.0,12
120137.55+534903.0,2.9877095700813134,1.3239387789000832,-3.443456224700528,1.5258930369198607,0.11475193122118038,0.05084983266739046,0.4219457956902624,0.19399307752104916,0.9864848013125862,1.1324587744343162,-1.8561356421720643,2.1307952152138343,0.09640966307814394,0.11067577396816328,0.40453736366432597,0.4726936385164227,2.318446559566623,0.7867621374726053,0.4132415796772942,0.2554763149589323,55333.1377304,60430.317163075,55333.1377304,60272.2680769,23,20,0.2719589397340892,0.03332463772823486,0.03840799399322381,0.23832078749131821,0.051941065559909516,0.09773051034325539,0.024855330144987975,0.01448339679280572,2.0,14
140716.83-012244.4,2.5862765116193547,1.133536013997635,-4.845356792507282,2.1236655865293006,0.3053921494793821,0.13384995698324545,0.6008644414128138,0.27369037262887236,3.5633667275217835,,,,0.244560152819628,,1.2262971006246226,,3.6650000105494733,,0.9135807710187183,,55217.5108719,60490.81438376,55217.5108719,60329.8266783,25,23,0.5082546551786504,0.06302779393906174,0.11808178596037505,0.19942977333556416,,0.06863176639405633,0.026021599617866875,0.02652999887039542,2.0,12
130451.41+245445.9,9.663241183765999,1.656822373621111,-7.315054906656476,1.2542113358379385,0.48910657322266715,0.08386034232094465,0.2189897702400192,0.038115190316269656,2.888117200834498,1.2670478330197463,-3.7118459372257355,1.6284264190892594,0.3586671154955945,0.15735109064577674,0.18029643692113378,0.079581305951936,5.894564807120677,0.7320898709441256,0.1996431035805765,0.04411902081262995,55369.1196572,60303.949854285005,55369.1196572,60303.949854285005,23,23,2.2334676760772525,0.06686300779199827,0.05061516771871055,1.9893189328665688,0.0966276945652721,0.12418717474206398,0.06629428634514412,0.03851386524759981,2.0,3
122608.23+621222.1,1.6025271661463452,1.3323420359313611,-1.8201896585885868,1.5133067611807725,0.166752286169353,0.13863794957395173,0.20337250795113443,0.1706040649221687,2.564067228476276,1.0828145287312223,-6.173775619106939,2.607206965266762,0.21351665906733208,0.0901688294271639,0.3384825402510735,0.14414194975209169,3.0401399180795368,0.8672963780303169,0.270927524101104,0.11167211899832259,55328.3101058,60425.409428735,55328.3101058,60425.409428735,23,23,0.8199352402607908,0.09161258849182574,0.10405582488211307,0.6308055325658852,0.03458445402624109,0.08327264460776895,0.040753375116816315,0.02384193337388618,3.0,4
115342.99-001159.7,7.804428906393188,3.2595520731065206,-2.515637069225537,1.0506662463746201,0.27585611087123607,0.11521244781060981,0.26265649800595714,0.11307547866074946,1.3925001641208117,1.1522031570842337,-2.4329982273602466,2.0131475104814487,0.15791491251345657,0.13066430111594549,0.19148196928926853,0.15915393795355184,3.536391091774946,1.0340730841167756,0.22706923364761283,0.0976166479660112,55361.1763366,60458.35252398,55361.1763366,60458.35252398,24,24,1.05025427874615,0.10965656145151376,0.03534609824496727,0.824698602691396,0.06490547783291689,0.11340387353789644,0.04699049010872214,0.03207584526896029,10.0,8
140447.81+053708.2,9.788381077462661,1.5155936277576216,-8.594821374206168,1.3307876351947805,1.0186737789257414,0.15772735816941014,0.1956390688416764,0.03061755227348728,12.52030455713625,1.4615096120480329,-11.746912935204799,1.371230714743895,1.12835103043422,0.13171371904080184,0.24623443363831496,0.02920298075435301,10.662604986002469,0.7108227536476951,0.22093675123999568,0.021155664679695357,55214.96226675,60488.03612668,55214.96226675,60488.03612668,25,25,5.206903636155196,0.11852180918883004,0.10406968944754258,4.5824258360697625,0.09605511138612588,0.0901216919512624,0.25566452578125176,0.17234168944402928,0.0,2
121449.54+572734.1,1.9854547630686115,,,,0.14520753431470937,,0.8484168836408338,,,,,,,,,,1.9854547630686115,,0.8484168836408338,,55331.8153273,60428.617327835,,,19,7,0.17115116060818644,,0.07313565487147361,,,,0.031831942055864676,,13.0,4
143740.56+341442.6,5.6212553526148055,1.2139836595783131,-8.166873020873918,1.7637431099051688,0.3414230722649183,0.07373478070869602,0.20564274666632387,0.04471209278667958,3.3669201682720677,1.3585299794806192,-3.6614185754080055,1.477358135483138,0.2336175524685551,0.09426313452638199,0.11995268818244442,0.04855939106665049,5.2041167792922,0.733686617751703,0.16279771742438415,0.03300449099035062,55211.0198024,60483.18366332,55211.0198024,60483.18366332,25,25,1.660272865441307,0.04180585046348417,0.060737869185412574,1.9475808004671795,0.06380520217973773,0.06938612761598373,0.0420160159111409,0.030724826430800878,0.0,1
141440.34+532057.1,3.6370837869439523,,,,0.1425853357512723,,0.6493729164130894,,2.6734328971079853,,,,0.2183899589673119,,1.1938162868245537,,3.1552583420259688,,0.9215946016188215,,55360.790631,60457.883601815,55360.790631,60298.42510003,24,22,0.21957388758814306,,0.03920320347392359,0.18293431022641682,,0.08168896223412137,0.01982377396662177,0.04371850261804011,0.0,17
142832.27+531022.0,3.899457778312766,,,,0.1594603473167789,,0.951640998576734,,1.7577476338395617,,,,0.20404137290260715,,1.0680110590826786,,2.828602706076164,,1.0098260288297063,,55364.1644423,60461.30905559,55364.1313345,60461.43715749,24,18,0.16756355343587173,,0.0408929539392974,0.19104799633616115,,0.11608115350262563,0.019611504150302092,0.0412393053917542,14.0,12
121833.92+533148.3,4.369486626345505,2.206352666435304,-2.221711309957891,1.1218431573218555,0.09982302252145869,0.050405187324273217,0.37657433214173475,0.20057642297492836,2.5739517193836323,1.2134258575924277,-3.74493590629947,1.7654573819349964,0.11158671703074713,0.05260479704777904,0.41775074454930056,0.20237657268678524,3.2275213904966247,0.8183736248506369,0.3971625383455176,0.14246681949305517,55338.0331026,60433.1722085,55338.0331026,60433.268857935,23,23,0.26508185503171094,0.044930690172950816,0.02284548072983745,0.2671131493760349,0.02979669607777365,0.04335229607860247,0.017141546629634352,0.023396762092796897,4.0,7
140750.73+513521.1,5.789733486290937,,,,0.24029885804371004,,1.0407753907147577,,3.539174405091175,,,,0.15903734059130142,,0.8146387448656052,,4.664453945691056,,0.9277070677901814,,55361.55096395,60458.61955153,55361.55096395,60458.683475095,24,24,0.23088445421320308,,0.04150430388768242,0.19522437595027298,,0.04493628241731262,0.03502401922601661,0.018004088079021846,0.0,9
135628.71+052144.5,5.404681459671784,1.1551757424821913,-9.345807717433996,1.997536848311914,0.5490383230674347,0.11734933080387629,0.5623395302541526,0.12486419086097149,4.342752229294324,1.1718645120119922,-7.108133613087403,1.9180853725956766,0.5106145272545884,0.1377861347398732,0.571475939851946,0.16090817974204777,6.550343754871877,0.805329993987782,0.5669077350530494,0.1018362760356842,55213.506723700004,60486.24664748,55213.4736157,60486.24664748,25,25,0.9763466616321526,0.058747016808749386,0.10158569513563465,0.8935013561321145,0.07183524607844338,0.1175785539433275,0.07344937068055901,0.10225603645293346,3.0,8
115755.47+001704.0,15.460564136388626,1.19771853235512,-23.453929344049516,1.8169586558487243,1.0913652881111355,0.08454726616755422,0.9107314235589701,0.0789205751517016,8.387862046123068,1.436193064071772,-8.136845130422873,1.3932132497506795,0.813220250224393,0.13924183260438996,0.8459077632003237,0.16944560092925826,13.859800164246021,0.7390687601797963,0.8783195933796468,0.09346158148746578,55361.9040712,60458.832969655,55361.9040712,60458.832969655,23,23,1.1983393346045772,0.04653230049863799,0.07059026297381044,0.961358064793892,0.09994294314191154,0.09695202970109285,0.13640572913413185,0.11121643382789337,6.0,6
115758.72-002220.9,9.942816662290559,1.247464024114333,-13.332359685580572,1.6727291299045797,1.6275960777681195,0.20420446456644015,0.32312221224599696,0.04128960439686935,11.913748957876438,1.9005938205562138,-7.371239200397902,1.1759297366137502,1.3767102633993704,0.21962583134532912,0.3629276782452442,0.06059239669389122,10.640041126536367,0.7644138624495163,0.34302494524562055,0.03666152604693322,55362.1685515,60459.44100848,55362.1685515,60459.44100848,24,24,5.037091280276982,0.12207862045069362,0.16369567427920018,3.7933460188425596,0.18676781826928845,0.11555642713867975,0.16205307858737417,0.14205110493960937,8.0,8
