Unnamed: 0,ra_sdss,dec_sdss,z_sdss,sdss_name,sdss_PLATE,sdss_MJD,sdss_FIBERID,ra_desi,dec_desi,z_desi,desi_name,MJD_desi,mag,difference
1567,220.128089,0.281233,0.6430170000000001,144030.74+001652.4,307,51663,554,220.1280997740588,0.2812315073171629,0.6428031381601363,39627794459659467,59312.3528528,20.797643661499023,0.1547684926828371
20877,181.1235172221833,0.2792231437815431,1.082,120429.64+001645.2,3844,55321,774,181.123511194158,0.279231083096218,1.0790831667712242,39627793805347239,59345.16473173,0.0,0.15676891690378197
20053,220.287702,0.251307,1.576705,144109.04+001504.7,307,51663,588,220.28770632589683,0.2513177008476872,1.5785081250802186,39627794463851331,59311.36066942,19.91191864013672,0.18468229915231282
20862,180.798250869228,0.2501072618794734,1.523,120311.58+001500.3,3844,55321,658,180.7982793250016,0.2501033973457847,1.5214491571425537,39627793801151594,59312.15326653,20.98430824279785,0.18589660265421531
20879,182.84813085967545,0.2475618636023621,2.335,121123.55+001451.2,3845,55323,816,182.84812565327465,0.2475770116279496,2.33100627041174,39627793834706952,59310.21218787,20.279680252075195,0.1884229883720504
21192,148.5315998899669,2.642589804358301,2.035,095407.58+023833.3,4737,55630,508,148.5315974025377,2.642584816262341,2.0350508002097523,39627853658063490,59334.17726987,20.46494674682617,0.015515183737659033
2963,149.477945,2.642432,1.607984,095754.70+023832.7,500,51994,446,149.47794693571052,2.642439036171815,1.6062454436017763,39627853670649820,59198.43399897,19.463090896606445,0.01566096382818527
21167,151.62375878725115,2.638180564920024,2.3040000000000003,100629.70+023817.4,4738,55650,360,151.62373038955616,2.638178121817627,2.2950755797620013,39627853708396795,59314.16629955,0.0,0.01992187818237312
21194,148.9528905368713,2.635971609318355,2.373,095548.69+023809.4,4743,55645,998,148.95289408644956,2.635976422541147,2.37447417439464,39627853662260874,59311.13373059,0.0,0.022123577458853294
20354,218.4611055980749,2.6316049118920546,2.351,143350.66+023753.7,4024,55646,842,218.4611099025416,2.631611827639825,2.347477421498196,39627854828277742,59313.36821485,19.980546951293945,0.02648817236017509
21232,179.99263711193103,0.9845229268902456,2.478,115958.23+005904.2,4746,55632,42,179.99262529822963,0.9845225630122076,2.4757884006150523,39627811903771324,59315.18047511,20.74203109741211,0.010577436987792344
20309,219.030588,1.010105,0.886267,143607.34+010036.3,536,52024,245,219.0305828165852,1.010113155872627,0.8853826149322971,39627812562272884,59313.36821488,20.35544204711914,0.015013155872627082
2537,37.88248950959246,1.0124372377817357,1.568,023131.79+010044.7,6780,56605,912,37.88248565378732,1.0124107233180002,1.5709639844007082,39627809521407009,59220.10123121,0.0,0.01731072331800021
21244,180.32127856379185,1.0127847512958716,2.384,120117.10+010046.0,3844,55321,596,180.32125321507888,1.0127750670433306,2.3900911858761176,39627811912156255,59315.18047508,20.1624698638916,0.01767506704333066
