Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter,W1 min mjd,W1 max mjd,W2 min mjd,W2 max mjd,Redshift
160434.01+540300.8,6.041517743208862,,,,0.1496927040240117,,0.4653227816040026,,2.7976234891283087,,,,0.1907145004020455,,0.8715412651124189,,4.419570616168586,,0.6684320233582108,,55215.7133729,60489.004467275,55215.7133729,60489.26009819,25,25,0.3216964867011448,,0.0247773341710827,0.2188244068712518,,0.0681701812782065,0.0298476155792186,0.0123951697034479,2,2.0,363.4427944499985,4016.324237330002,363.4427944499985,5273.546725290005,0.7058015999999999
130928.54+003534.4,6.76917428711319,1.8018904837085252,-4.515986013523137,1.2021129723043982,0.4573381370942939,0.1217391076243999,0.4157657807688378,0.1171054017367647,5.121236991872833,1.835647978718712,-3.3268792043088458,1.1924812494563997,0.3940164421483005,0.1412306219687296,0.5024313458548441,0.1954229787663631,4.933319124204502,0.7698822939880586,0.4590985633118409,0.1139120447383062,55206.32897005,60474.35348775,55206.32897005,60474.35348775,25,25,1.099989845842003,0.1012709374486088,0.0675618794400007,0.7842194667968321,0.1184342496228855,0.0769377481990359,0.1181589799792339,0.0761655714437763,2,5.0,2716.835813024998,3808.330276364999,2552.7675778299963,4172.606278544998,0.705873
113354.23+511800.9,2.12889403985216,1.188372133156457,-3.3157755918155085,1.8509025058793191,0.0953170095822129,0.0532070060242054,0.2496840646008621,0.1406388405136274,1.6731110524768689,,,,0.1419979542079805,,0.6842060132340562,,2.372593561381512,,0.4669450389174591,,55330.3254112,60427.71743023,55330.3254112,60427.781544905,23,17,0.3817504722801755,0.028746520065317,0.0447730172558669,0.2075368404565676,,0.0848706091551825,0.0172553424339834,0.0235779751376018,2,13.0,3634.641704959999,5097.392019029998,190.54042630000183,4731.605249330001,0.7049779891967773
112301.33+513306.4,2.563449708580517,1.272852425238661,-3.2551819847129475,1.6163243889537504,0.1326548909945396,0.0658683098626767,0.4717844207904715,0.2440345794120567,1.1580007192409272,1.1798391567091249,-1.84950059608014,1.8843798517177064,0.0800506124871966,0.0815602663812275,0.3252889349723052,0.3363252701006118,2.206533252153633,0.7572799056502489,0.3985366778813883,0.2077664333194061,55328.2084264,60425.66359582,55328.2084264,60425.438716725,23,23,0.2811769213834514,0.0407519123715713,0.0517485833837543,0.2460907946162143,0.0432822853135907,0.0691282925451635,0.0136995501048772,0.0122596560313257,1,15.0,5097.455169419998,0.0,2903.7054202299987,0.0,0.7167
092038.84+321009.4,1.4858859194584857,1.0662451824223778,-4.0162190342031465,2.8819670074892336,0.1443186699402643,0.10356049851626,0.5724128456199735,0.4187768527058501,1.6526149114550182,1.0620149807903767,-4.621441417838119,2.9698630845996643,0.2329016778547097,0.1496689090836927,1.0531883940487377,0.7181046936880222,2.9440403207386923,1.1008682704457196,0.8128006198343556,0.4156466057418806,55314.6420221,60409.47256515,55314.6420221,60409.3121194,23,20,0.2521233949317726,0.0359339639375267,0.0971263460070068,0.221139616777748,0.0503958953056814,0.1409291881855617,0.0229451110748877,0.0441307886637785,8,17.0,4940.277457359996,5094.830543049997,4730.4575455400045,2182.415261939997,0.7165
113535.03+552455.2,3.3051213956395413,1.2844942893529716,-4.09973325356538,1.593310296869208,0.2562709602168667,0.099596518711795,0.5361911470901884,0.2198673645402307,2.147316356046049,1.2807405111753556,-2.6835244131683518,1.6005552321136776,0.1523274506362573,0.0908538401640783,0.4149881016954405,0.2556988225067627,3.0589238546048305,0.7241648892647835,0.4755896243928145,0.168614609258222,55327.34921355,60424.76586265,55327.34921355,60424.76586265,21,21,0.477947018721966,0.0625091791018349,0.0775375332824282,0.3670646218865578,0.0567639518719373,0.0709385229648903,0.0243772594483869,0.0211047868954126,10,12.0,4940.20111686,4208.520917920003,4208.520917920003,3634.806023410005,0.7173788000000001
172701.43+570548.5,4.431245578656394,1.1867373090658848,-6.934449084260382,1.8571233076648388,0.3847173844572511,0.1030316342160611,0.2735029921875229,0.0740372452178952,3.6731413504191535,1.1775934674424096,-5.906575305885864,1.893622877969052,0.3042444916004376,0.0975394877665485,0.2811386871897719,0.0911198016307108,5.2363528298054485,0.7838122542712221,0.2773208396886474,0.0587033472824907,55250.1848371,60362.52188344,55250.1848371,60362.52188344,23,23,1.4066295267200437,0.0554791562794039,0.0868192424970276,1.0821864989184824,0.0515094578235987,0.0828295081989478,0.1147213649846441,0.0423932287786015,0,0.0,2002.315656409999,5112.337046339999,2362.3922858950027,5112.337046339999,0.717392
111353.73+515725.8,3.015766873240781,1.0986795373709095,-6.626911182361787,2.4142621157620385,0.2618683840045452,0.0954017492343515,1.2498442904228482,0.5127311137307017,2.924042871703563,,,,0.3249875013756034,,1.7440997048001974,,4.188906975768711,,1.4969719976115228,,55326.4553011,60423.641531575,55326.4553011,60423.769951895,23,15,0.2095208067206113,0.039515903683987,0.0868330991788958,0.1863353915381997,,0.1111432067294772,0.0257991538807338,0.0305781420398381,10,12.0,4365.736755074999,1655.8129296499974,0.0,2017.5547203199967,0.71659195
155716.21+425652.5,1.8261196659014955,1.4173757128031603,-1.817998704461304,1.411072482119614,0.1430609601863363,0.1110393443566095,0.2502194600102599,0.1972421600845283,4.358884369457668,1.3935584834037025,-4.491058245521661,1.435815173570559,0.1608533951513934,0.0514256847390062,0.4715213531250908,0.1586686005248834,3.123515246335532,0.7072680680071629,0.3608704065676754,0.1265703307526449,55225.0450224,60499.73198079,55225.0450224,60499.859636925,25,25,0.5717419427748357,0.0786914533191194,0.0783415034938095,0.3411370324701293,0.0358163680713317,0.0369024230783636,0.0169464439924762,0.0255688570704834,0,1.0,366.8098678500028,1642.2832094499972,4748.724715994998,5274.814614524999,0.5752630829811096
161848.25+540918.0,3.184425762680766,1.4720002007355233,-2.948056389309976,1.3627385030294266,0.2328108595170244,0.1076167753566891,0.4236771652079124,0.2050915292585879,3.3093880655444816,1.4280507634710853,-3.246169382619935,1.4007709502161891,0.1465686987006645,0.0632465996537673,0.4595498294278111,0.2087016094421648,3.17200990003879,0.7082252932782149,0.4416134973178618,0.1463035347807565,55219.9479324,60493.57258529001,55219.9479324,60494.21105729,25,25,0.5495006071492581,0.0789709655355392,0.0731092124192073,0.3189397303947612,0.0451512787611751,0.0442887614863475,0.0274694667676356,0.0270486477646149,1,2.0,2921.789895574999,5112.865970589999,2722.9023838300054,4017.025300494999,0.5750776529312134
081445.86+320536.1,2.8857724485189307,1.4888412467134675,-2.6162519402964297,1.3497889629193032,0.1827485779364481,0.0942845028372409,0.4521414401611531,0.2460102938278189,2.980468808071904,1.0679127144422975,-7.953218877812472,2.8496669843872224,0.2351769685798205,0.0842647553331912,0.9878693706758656,0.3746221539025329,4.108928018674934,0.9117160327477302,0.7200054054185093,0.2240886113035549,55299.3923918,60396.969949465,55299.3923918,60396.93754193,22,22,0.4041845354217311,0.0698512918888622,0.0633274387349011,0.23806484496925,0.0295700360059128,0.0789060324815004,0.0429974608590766,0.0316067486472292,1,12.0,2017.996301209998,3634.995599285001,191.45441330000176,3113.4449188,0.5760000000000001
120137.55+534903.0,2.987709570081313,1.3239387789000832,-3.443456224700528,1.525893036919861,0.1147519312211803,0.0508498326673904,0.4219457956902624,0.1939930775210491,0.9864848013125862,1.1324587744343162,-1.8561356421720645,2.1307952152138343,0.0964096630781439,0.1106757739681632,0.4045373636643259,0.4726936385164227,2.318446559566623,0.7867621374726053,0.4132415796772942,0.2554763149589323,55333.1377304,60430.317163075,55333.1377304,60272.2680769,23,20,0.2719589397340892,0.0333246377282348,0.0384079939932238,0.2383207874913182,0.0519410655599095,0.0977305103432553,0.0248553301449879,0.0144833967928057,2,14.0,5097.179432675002,1654.8813460300007,2747.9567829049997,4939.130346500002,0.57512366771698
161758.81+442259.4,8.194720289222053,1.3308468760655965,-9.331763922966903,1.5155061340404974,0.5597991833823158,0.0909130474420564,0.7660422233569939,0.1393974828686957,10.73366459304386,1.5696932442509288,-8.871291384207442,1.2973394158968197,0.4418489769885503,0.0646160822472122,0.6959505338373602,0.1154954140230412,9.282860047360064,0.7165428585809801,0.730996378597177,0.0905136024176505,55230.9333919,60507.8374394,55230.9333919,60506.306202035004,24,24,0.7307680520913481,0.059988571078675,0.0683121770633929,0.6348856068149924,0.049806613023119,0.0411647833000947,0.0614008278167259,0.0677115769151415,0,0.0,5276.9040475,3450.713782550003,4910.145215789999,180.0968823000003,0.575191
140447.81+053708.2,9.78838107746266,1.5155936277576216,-8.594821374206168,1.3307876351947805,1.0186737789257414,0.1577273581694101,0.1956390688416764,0.0306175522734872,12.52030455713625,1.4615096120480329,-11.7469129352048,1.371230714743895,1.12835103043422,0.1317137190408018,0.2462344336383149,0.029202980754353,10.662604986002467,0.7108227536476951,0.2209367512399956,0.0211556646796953,55214.96226675,60488.03612668,55214.96226675,60488.03612668,25,25,5.206903636155196,0.11852180918883,0.1040696894475425,4.5824258360697625,0.0960551113861258,0.0901216919512624,0.2556645257812517,0.1723416894440292,0,2.0,5111.993827860002,1460.8675588499973,5273.073859930002,2189.9010150100003,0.603961
143005.51-011321.6,10.455833178850456,1.4137140459996853,-10.46322594683094,1.4147136086126355,0.4425487597100688,0.0598362069229807,0.285878412525183,0.0394343873277,4.451840207890888,1.4938787652250691,-4.011360762521507,1.3460695763891606,0.2940529363020574,0.0986736758015484,0.2691883707809034,0.0921185652497222,7.345565024023447,0.7090301063742576,0.2775333916530432,0.0501021480766504,55221.9438301,60495.89223534,55221.9438301,60495.89223534,24,24,1.54803140188518,0.042295632528523,0.0423255375387238,1.092368646717624,0.0733050338053409,0.0660519970552511,0.0806084130547021,0.042033094817427,5,6.0,5112.750851090001,2190.0660590700063,4384.298770455003,0.0,0.605186
160235.34+561800.6,3.5081517794039296,1.5132347610130643,-3.0888997549708246,1.3323911781550075,0.2661775576917329,0.1148151956438807,0.2178671024815371,0.0952246294217767,2.842374298530382,1.1414624225476044,-5.164229009358938,2.0738906057028785,0.2687194744474905,0.1079144229692565,0.2583473081134855,0.1045509800818426,3.6509137105660185,0.7773795887497005,0.2381072052975113,0.070708269467914,55211.445113,60483.82811981,55211.445113,60483.82811981,25,25,1.2217427719005434,0.0861722874830708,0.075874014133151,1.0401481494417153,0.052034771107265,0.094540495453547,0.0409096283669567,0.0369549521632057,0,0.0,5272.38300681,2357.498755749999,5272.38300681,0.0,0.6033368706703186
140716.83-012244.4,2.5862765116193547,1.133536013997635,-4.845356792507282,2.1236655865293006,0.3053921494793821,0.1338499569832454,0.6008644414128138,0.2736903726288723,3.5633667275217835,,,,0.244560152819628,,1.2262971006246226,,3.665000010549473,,0.9135807710187184,,55217.5108719,60490.81438376,55217.5108719,60329.8266783,25,23,0.5082546551786504,0.0630277939390617,0.118081785960375,0.1994297733355641,,0.0686317663940563,0.0260215996178668,0.0265299988703954,2,12.0,0.0,2190.008621000001,0.0,5112.315806400002,0.60404736
130451.41+245445.9,9.663241183766,1.656822373621111,-7.315054906656476,1.2542113358379383,0.4891065732226671,0.0838603423209446,0.2189897702400192,0.0381151903162696,2.888117200834498,1.2670478330197463,-3.711845937225736,1.6284264190892594,0.3586671154955945,0.1573510906457767,0.1802964369211337,0.079581305951936,5.894564807120677,0.7320898709441256,0.1996431035805765,0.0441190208126299,55369.1196572,60303.949854285005,55369.1196572,60303.949854285005,23,23,2.2334676760772525,0.0668630077919982,0.0506151677187105,1.9893189328665688,0.0966276945652721,0.1241871747420639,0.0662942863451441,0.0385138652475998,2,3.0,186.071714800004,2903.494069619999,4363.108331610005,0.0,0.6024
121449.54+572734.1,1.9854547630686117,,,,0.1452075343147093,,0.8484168836408338,,,,,,,,,,1.9854547630686117,,0.8484168836408338,,55331.8153273,60428.617327835,,,18,7,0.1711511606081864,,0.0731356548714736,,,,0.028337480499755,,13,4.0,0.0,2542.5483493799984,,,1.3896980285644531
143740.56+341442.6,5.6212553526148055,1.2139836595783131,-8.166873020873918,1.7637431099051688,0.3414230722649183,0.073734780708696,0.2056427466663238,0.0447120927866795,3.366920168272068,1.3585299794806192,-3.6614185754080055,1.477358135483138,0.2336175524685551,0.0942631345263819,0.1199526881824444,0.0485593910666504,5.2041167792922,0.733686617751703,0.1627977174243841,0.0330044909903506,55211.0198024,60483.18366332,55211.0198024,60483.18366332,25,25,1.660272865441307,0.0418058504634841,0.0607378691854125,1.9475808004671795,0.0638052021797377,0.0693861276159837,0.0420160159111409,0.0307248264308008,0,1.0,5272.163860920002,2357.493346260002,362.6851440000028,2717.7498828000025,1.3880479335784912
141440.34+532057.1,3.637083786943952,,,,0.1425853357512723,,0.6493729164130894,,2.6734328971079853,,,,0.2183899589673119,,1.1938162868245537,,3.1552583420259688,,0.9215946016188216,,55360.790631,60457.883601815,55360.790631,60298.42510003,24,21,0.219573887588143,,0.0392032034739235,0.1829343102264168,,0.0816889622341213,0.0198237739666217,0.0368330799372232,0,16.0,189.07144804999552,1823.4766859599983,0.0,1465.5183367899954,1.389
142832.27+531022.0,3.899457778312766,,,,0.1594603473167789,,0.951640998576734,,1.7577476338395617,,,,0.2040413729026071,,1.0680110590826786,,2.828602706076164,,1.0098260288297063,,55364.1644423,60461.30905559,55364.1313345,60461.43715749,24,18,0.1675635534358717,,0.0408929539392974,0.1910479963361611,,0.1160811535026256,0.019611504150302,0.0412393053917542,14,12.0,188.8717333999957,4206.791190949996,0.0,2906.19807875,1.39
121833.92+533148.3,4.369486626345505,2.206352666435304,-2.221711309957891,1.1218431573218557,0.0998230225214586,0.0504051873242732,0.3765743321417347,0.2005764229749283,2.5739517193836323,1.2134258575924275,-3.74493590629947,1.7654573819349964,0.1115867170307471,0.052604797047779,0.4177507445493005,0.2023765726867852,3.2275213904966247,0.8183736248506369,0.3971625383455176,0.1424668194930551,55338.0331026,60433.1722085,55338.0331026,60433.268857935,23,23,0.2650818550317109,0.0449306901729508,0.0228454807298374,0.2671131493760349,0.0297966960777736,0.0433522960786024,0.0171415466296343,0.0233967620927968,4,7.0,4364.016569040003,5095.139105900002,4364.016696359999,2543.7942376400024,1.388
135628.71+052144.5,5.404681459671784,1.1551757424821911,-9.345807717433996,1.997536848311914,0.5490383230674347,0.1173493308038762,0.5623395302541526,0.1248641908609714,4.342752229294324,1.1718645120119922,-7.108133613087403,1.9180853725956768,0.5106145272545884,0.1377861347398732,0.571475939851946,0.1609081797420477,6.550343754871877,0.805329993987782,0.5669077350530494,0.1018362760356842,55213.5067237,60486.24664748,55213.4736157,60486.24664748,25,25,0.9763466616321526,0.0587470168087493,0.1015856951356346,0.8935013561321145,0.0718352460784433,0.1175785539433275,0.073449370680559,0.1022560364529334,3,8.0,0.033108000003267,4177.259798799998,0.0,4380.780746314995,0.26023242
115758.72-002220.9,9.94281666229056,1.247464024114333,-13.332359685580572,1.6727291299045797,1.6275960777681195,0.2042044645664401,0.3231222122459969,0.0412896043968693,11.913748957876438,1.9005938205562136,-7.371239200397902,1.1759297366137502,1.3767102633993704,0.2196258313453291,0.3629276782452442,0.0605923966938912,10.640041126536367,0.7644138624495163,0.3430249452456205,0.0366615260469332,55362.1685515,60459.44100848,55362.1685515,60459.44100848,24,24,5.037091280276982,0.1220786204506936,0.1636956742792001,3.79334601884256,0.1867678182692884,0.1155564271386797,0.1620530785873741,0.1420511049396093,8,8.0,3111.0354400900032,0.0,4731.438893525003,0.0,0.260354
164729.85+354605.8,12.681060305274585,1.5873080623344795,-10.287231557976137,1.287668790935825,0.9291515614739024,0.1163033476029401,0.5261385373095341,0.0711430176148681,14.495267706478025,1.7251686519105398,-10.311219627406672,1.2272000230955953,0.8582686649729487,0.1021476957660275,0.6527208504625474,0.0879889729394555,11.943694799283854,0.7356911960073171,0.5894296938860407,0.0565760291870366,55248.03855575,60523.133371,55248.03855575,60523.133371,24,24,1.7659827128900667,0.0903208561251341,0.0732708100983818,1.3149092209399178,0.0832363867695841,0.0592102665747513,0.0813732933273059,0.068475001217682,0,2.0,4911.743873629996,0.0,4911.743873629996,0.0,0.259863
140750.73+513521.1,5.789733486290937,,,,0.24029885804371,,1.0407753907147577,,3.539174405091175,,,,0.1590373405913014,,0.8146387448656052,,4.664453945691056,,0.9277070677901814,,55361.55096395,60458.61955153,55361.55096395,60458.683475095,24,24,0.230884454213203,,0.0415043038876824,0.1952243759502729,,0.0449362824173126,0.0350240192260166,0.0180040880790218,0,9.0,0.0,4001.445668139997,0.0,5097.132511144999,0.2602907
115755.47+001704.0,15.460564136388626,1.19771853235512,-23.45392934404952,1.8169586558487243,1.0913652881111355,0.0845472661675542,0.91073142355897,0.0789205751517016,8.387862046123068,1.436193064071772,-8.136845130422873,1.3932132497506795,0.813220250224393,0.1392418326043899,0.8459077632003237,0.1694456009292582,13.85980016424602,0.7390687601797963,0.8783195933796468,0.0934615814874657,55361.9040712,60458.832969655,55361.9040712,60458.832969655,23,23,1.1983393346045772,0.0465323004986379,0.0705902629738104,0.961358064793892,0.0999429431419115,0.0969520297010928,0.1364057291341318,0.1112164338278933,6,6.0,4573.685171789999,0.0,4937.532220940004,0.0,0.260553
100033.11+021729.9,0.9404222622357624,1.0366736683457531,-3.4410025985906985,3.7931862418777977,0.1224009402409688,0.1349285707325837,0.1456146365371885,0.1606364010568546,3.458074223760096,1.27945670739779,-4.332727420281702,1.603070611127036,0.1571673774004612,0.0581505318241805,0.480470835948651,0.185582917941791,3.043056626217065,1.1087661783085978,0.3130427362429197,0.1227243586011841,55332.69726885,60430.01817345,55332.69726885,60430.01817345,23,22,0.8405812983621935,0.0355713013094205,0.1301552984825906,0.3271111702131659,0.0362744669015533,0.0454493938622194,0.0172298164038094,0.0147002028304515,2,10.0,2182.309845570002,4001.561052280005,4575.140174970002,1823.4062419700056,0.18544333
142120.51+522737.3,1.9568008885522743,,,,0.1661299053244787,,0.914257471926535,,1.6586666050923404,,,,0.222911872734724,,1.1777083951179232,,1.8077337468223076,,1.045982933522229,,55363.337320000006,60301.26512167,55363.337320000006,60301.45867553,19,15,0.1817101969912345,,0.0848987274568282,0.1892759478142329,,0.1343922112197551,0.0288693030831459,0.0449201265150459,14,12.0,189.07082379999335,2014.7679536699943,189.07082379999335,4729.924784859992,0.18444078
141500.75+510946.1,1.092237480701263,1.1689691994327005,-1.8042080236312936,1.930956999974236,0.099563235705721,0.1065577385800027,0.1868612428650253,0.2009228266236141,1.001535076250362,1.2347763470182422,-1.3826808897229994,1.7046848368966263,0.0694478671068436,0.0856211486625561,0.1601635311228681,0.1983326592235274,1.3201653675764795,0.7715936003360522,0.1735123869939467,0.1411611012045269,55363.46930545,60460.60436728,55363.46930545,60460.66841821,24,24,0.5328190810420655,0.0551839003050945,0.0911553004405206,0.4336059939485679,0.0502269667737698,0.0693414227356358,0.0151863510545236,0.0189433481511089,0,0.0,4732.842542629995,3270.3929015299946,3111.097967509995,0.0,0.1859254
125731.87+272313.3,9.754978796682094,1.8591012320181493,-6.22428388802735,1.1862223471565243,0.470600930960716,0.0896869986878421,0.951640998576734,0.232513159405841,3.300008593222873,1.2285191317219153,-4.624295780213128,1.7215215282771437,0.3737803415398192,0.1391500317866617,1.4438463052822896,0.7015347135774854,5.975891764536362,0.7638830275765957,1.197743651929512,0.36953123130905,55363.6626682,59937.37471801,55363.6626682,59937.37471801,14,13,0.4945151918260589,0.0756072408371242,0.0482421275093677,0.2588782061998909,0.0808296785727214,0.113266475216895,0.0702230286235995,0.0526371325652464,11,10.0,2746.990380410003,188.9493436000048,1653.1138438800044,3478.233655830001,0.18739115
155018.40+425153.1,2.7658968128469645,1.2454150009602367,-3.7259507609140514,1.6777035748145666,0.1345277320751598,0.060574514129871,0.5995597708133812,0.2866882298993826,2.474422698240551,,,,0.1959094546777707,,1.0156787203698872,,2.988756757333855,,0.8076192455916342,,55223.026968000006,60497.7526411,55223.026968000006,60497.337392545,24,21,0.2243775160108815,0.0361056118847253,0.0486380155074148,0.1928852606131444,,0.0791738027690552,0.0201990087832273,0.0361892819430949,8,16.0,1641.636850899995,4748.952841679995,179.86662519999663,5274.310424544994,0.18173876
112523.69+513149.0,4.361479351824106,1.1673002560387171,-7.243124943461576,1.938539866636538,0.4809117128946749,0.1287105406928478,0.2718227406649101,0.0734619767503672,3.0694763798245024,1.063059482730142,-8.510071693742239,2.9473145557364724,0.3891393519986277,0.1347716115245871,0.1945404586183339,0.0675222982669386,5.796038092213106,0.9662196067847948,0.233181599641622,0.0498896852849386,55328.6715548,60426.04866588,55328.6385103,60426.04866588,23,23,1.769210742700588,0.0663956119283566,0.1102634390997501,2.000300373312445,0.0457269181744703,0.126777112394941,0.1140779040588468,0.0871313516538259,3,2.0,4939.624022000004,1823.5694793850053,4208.114519249997,1823.5694793850053,1.201064
115918.06+514640.1,1.6766594128472667,1.085823112815565,-3.962816681287631,2.566363753677356,0.1306877220573303,0.0846348090039872,0.7060822691178763,0.4742576632996936,2.234933942971004,,,,0.3059741395362791,,1.3836934940973151,,2.624803345701967,,1.044887881607596,,55334.29497635,60273.36700372,55334.29497635,60067.61394997,19,11,0.1850885198131391,0.0329784929680033,0.0779453006710523,0.2211285525598922,,0.1369052273328191,0.0249552001840992,0.0583056133100657,16,8.0,4733.189088890002,4001.803632570002,190.3729842999965,2182.884524629997,1.203
162659.42+424450.0,2.4187007706002235,,,,0.1031183369543403,,0.6105702073910002,,,,,,,,,,2.4187007706002235,,0.6105702073910002,,55237.120163,60350.349884625,,,12,5,0.1688885826823595,,0.04263377190257,,,,0.0326086415802399,,9,2.0,0.0,4017.932653410004,,,1.2009999999999998
142854.61+342244.4,2.93621421192842,1.1143736964207136,-5.970817322524591,2.2660886740905,0.2596001633135442,0.0985253706653564,1.0455032360314835,0.4369926062981928,2.1409085048679963,1.2993970344535672,-2.5802832123002664,1.5660698934539554,0.1982352761228326,0.1203163653805817,0.8365380852437615,0.5756214837756642,3.407055812905319,0.81078643066644,0.9410206606376226,0.3613525392685738,56669.23639017,60481.106024735,56669.30222399,60113.24753074,20,15,0.2483016353913291,0.04347816208247,0.0884132234831212,0.2369710113856541,0.076826944878702,0.0925939972082344,0.0286500317614346,0.015151960902077,11,13.0,1093.4227062200007,2716.535179899998,1824.112738899996,2919.590626519996,1.198835015296936
145911.29+315417.6,1.6275950475871286,1.3541208426246667,-1.7826095917774092,1.483089301645973,0.1155311646309248,0.0961192148079833,0.1281502159894343,0.1070152485383934,0.9498531755512584,1.071113837190538,-2.475012731728806,2.7909791243672224,0.1393593508433546,0.1571503184621955,0.1892521900521089,0.2139026763927246,1.7087676366611506,0.9003487677687028,0.1587012030207716,0.1195895254482022,55216.94199875,60490.05417671,55216.94199875,60490.05417671,25,25,0.9015292228649078,0.0648101329443261,0.0709827452487011,0.7363684975322254,0.0563065187733444,0.1467167288907317,0.027696320398586,0.0232545370824164,0,2.0,3811.064475029998,4177.620250584994,3446.484732650002,4541.77824136,1.201838
023109.23+015402.2,2.9003716700353426,1.1266305648907573,-5.589054654915159,2.171032032937921,0.248894536160668,0.0966814683683279,0.7458229503259742,0.3063285879185168,2.7110721661472588,1.4324845360002407,-2.643204363251451,1.396624340408798,0.1194337765633437,0.0631067811987579,0.4258255511685514,0.235224774064824,3.460925713587303,0.7899860762970273,0.5858242507472629,0.1931113008798294,55217.2791279,60521.31040352,55217.2791279,60314.27945764,25,15,0.3337179903781246,0.0445324927967529,0.0858147039333186,0.2804758339080248,0.0451852222339805,0.0440540750093984,0.0426641267387012,0.0260513890188484,4,10.0,2014.971332119996,4936.984672350001,3269.958282779997,4732.636420304996,0.69
162540.29+445036.6,6.297231456927952,2.341326082942921,-2.97456210523193,1.1059494779489418,0.2302948679718592,0.0856241960992572,0.4158192244457512,0.1651691292847327,2.0879083953170805,1.0987292515334746,-4.586805350229065,2.4137348270116847,0.1679269049903553,0.0883689164937554,0.4692663338567533,0.2515677078924984,3.9866268269265066,0.9266287639121186,0.4425427791512523,0.1504718851837131,55234.8701642,60510.707746645,55234.8701642,60348.51284099,24,23,0.5538341049017663,0.0774214354330661,0.0365708120381216,0.3578498879521499,0.0366108635898336,0.0804282914743743,0.03240622595819,0.0372465039889808,0,0.0,4746.676887570007,1462.723324245002,2920.810213470002,1462.723324245002,0.6890460999999999
122444.60+335739.7,2.014753985981699,,,,0.2404483129676653,,1.3856135763642732,,,,,,,,,,2.014753985981699,,1.3856135763642732,,55353.21162085,60450.67315846,,,13,3,0.1735320128708469,,0.1193437584145071,,,,0.0413558953153805,,10,0.0,189.4799784499992,2747.6874605600024,,,0.6892727613449097
115850.24+532914.2,4.883234910936211,1.4279025112267147,-4.790927259310009,1.4009109103788202,0.2124758908721685,0.0621298921073891,0.8280901754686022,0.281280996726207,5.6328138406670885,,,,0.1621126919538887,,0.7365701231111456,,5.102325336971103,,0.7823301492898739,,55332.8069068,60430.0926663,55332.87299515,60430.0926663,23,23,0.256585450675021,0.0443496382582876,0.0435112982986584,0.2200913217456508,,0.0287800549671085,0.0334970284204558,0.0201717668683982,0,8.0,190.53813885000272,3479.552477915008,190.53813885000272,3634.580521380005,0.6890000000000001
123144.58+535445.2,2.5404477145687827,,,,0.2332186616008593,,1.2687129885191075,,,,,,,,,,2.5404477145687827,,1.2687129885191075,,55340.2825238,60435.03338042,,,15,4,0.1838230267296951,,0.0918021891430448,,,,0.0340341284154777,,11,1.0,189.9067531499968,2014.6117459000016,,,0.580635130405426
140819.70-020238.5,4.458280634632809,1.2417503566485313,-6.056060665396819,1.6867748146502697,0.4131121158357713,0.1150627695327098,0.2799507076359382,0.0790403706388834,4.66268506803889,1.3326219725574435,-5.293445357887098,1.5128968591094454,0.4066429693100517,0.116220878738546,0.3861157944175761,0.1138913774008182,5.117617931488904,0.7268034230287669,0.3330332510267572,0.0693156296173303,55217.87499525,60491.38925029,55217.87499525,60491.38925029,25,25,1.4756601950547763,0.068214659439628,0.0926617567827907,1.0531632613564517,0.076820093874052,0.0872121885514958,0.1046870293681689,0.1061246646637272,4,5.0,1460.7890587899965,4016.985190129999,1460.7890587899965,4381.018739430001,0.580739
121635.60+444315.1,2.6069860992325915,,,,0.234873557680879,,1.595296024343296,,,,,,,,,,2.6069860992325915,,1.595296024343296,,55344.9444803,60284.44732176,,,15,6,0.1472288240532441,,0.0900939048927103,,,,0.0544369184853787,,12,3.0,190.2394468499988,3112.4825801900006,,,0.5820601582527161
120306.40+564015.8,1.6666675541191276,,,,0.1254232904797733,,0.626808302315503,,,,,,,,,,1.6666675541191276,,0.626808302315503,,55330.6905524,60428.456627355,,,16,4,0.2000983235487549,,0.0752539342172905,,,,0.0362603803920142,,11,2.0,190.67005709999648,3112.535012619999,,,0.5800156999999999
