Object,W1 Z Score using Max Unc,Uncertainty in W1 Z Score using Max Unc,W1 Z Score using Min Unc,Uncertainty in W1 Z Score using Min Unc,W1 Flux Change,W1 Flux Change Unc,W1 NFD,W1 NFD Unc,W2 Z Score using Max Unc,Uncertainty in W2 Z Score using Max Unc,W2 Z Score using Min Unc,Uncertainty in W2 Z Score using Min Unc,W2 Flux Change,W2 Flux Change Unc,W2 NFD,W2 NFD Unc,Mean Z Score,Mean Z Score Unc,Mean NFD,Mean NFD Unc,W1 First mjd,W1 Last mjd,W2 First mjd,W2 Last mjd,W1 Epochs,W2 Epochs,W1 Min Flux,W1 Min Flux Unc,W1 Max Flux Unc,W2 Min Flux,W2 Min Flux Unc,W2 Max Flux Unc,W1 median_abs_dev of Flux,W2 median_abs_dev of Flux,W1 Mean Unc Counter,W2 Mean Unc Counter,W1 min mjd,W1 max mjd,W2 min mjd,W2 max mjd
123006.89+611531.9,9.154921282494119,2.353451241251587,-4.297217235938352,1.104683582281072,0.34393506631814774,0.08841522321815896,0.2995682372752458,0.07979123728045044,4.302024980554004,1.237184052099549,-5.905808061498127,1.6984028641101738,0.24404035194353818,0.07018156167341125,0.5459669689614256,0.16492315430506127,5.914992890121151,0.8356978831154039,0.4227676031183357,0.09160552435944597,55330.0300512,60427.39883074,55330.0300512,60427.334652405,23,23,1.148102580722326,0.08003669524588164,0.0375683258987507,0.4469873926764614,0.04132209333630671,0.05672685608443662,0.03757700838350808,0.03476976971423873,0,0.0,2906.4338379699984,4366.01588893,2748.4118194799958,4575.319462909996
142734.55+512226.7,5.664250187101881,1.1944178824288025,-8.671907895161267,1.8286413069009855,0.5355468463765731,0.11293052196866604,0.5114646583316574,0.1119915450943009,7.076162106182806,1.6206852365429252,-5.548232278913175,1.2707365954051242,0.3767095439945676,0.08627948134248704,0.5645463233032703,0.1414865787302843,6.740138116839782,0.7504979696016943,0.5380054908174638,0.09022272182411947,55367.8683736,60303.686009754994,55367.8683736,60303.686009754994,23,23,1.0470847548361781,0.06175651919405145,0.09454858607694838,0.6672783586479969,0.06789721934070864,0.053236420865120815,0.09823862938966332,0.07996549140484166,0,0.0,1821.7792169899985,3635.0948367599995,2180.4029028399964,3840.1098655399983
143041.15+142044.3,4.126779171715832,,,,0.1925804872760546,,0.9557651371559351,,2.110864511889016,,,,0.27537415191825804,,1.3555833881971024,,3.118821841802424,,1.1556742626765188,,55217.4747455,60330.04939266,55217.4747455,60329.21087071,24,22,0.2014935257516457,,0.046666050995886825,0.20314069522827355,,0.13045562629305152,0.029630413250898158,0.03778334250169113,9,17.0,363.54113264999614,3082.7528278249956,363.54113264999614,4748.261674349997
112542.48+522126.3,1.837237003909585,,,,0.17230107676689085,,0.9833488391579436,,,,,,,,,,1.837237003909585,,0.9833488391579436,,55328.1424654,60425.503277055,,,12,4,0.17521867104092467,,0.09378271632905245,,,,0.054478947812766354,,8,1.0,0.0,1823.3109198899983,,
150118.37+524745.2,1.4010959326739736,1.134422586352587,-2.6157217570738465,2.117866287125199,0.12401200543484459,0.10040855637606315,0.36514201035742044,0.3000056891163395,2.103005364763113,1.161214032154777,-3.5627887400681453,1.9672609247177015,0.23625106800375006,0.1304504780987133,0.687353935178782,0.4020349555278639,2.4206529486447694,0.8288096052834854,0.5262479727681012,0.25081642638016216,55203.2747836,60468.414447465,55203.2747836,60468.414447465,25,25,0.3396267805872434,0.04741024350142434,0.08851071689157591,0.3437109412086231,0.06631071479114176,0.11233973624711219,0.01823453901299449,0.019180004226008962,1,4.0,2715.0556821650025,2354.1368675999984,3075.4641509349967,5265.139663865004
142542.91+545710.1,2.6503474157732754,,,,0.2033077981455218,,0.9632985233129178,,2.1017064720888947,,,,0.1815125800285613,,1.094901922742638,,2.376026943931085,,1.029100223027778,,55361.02257655,60458.42816279,55361.02257655,59934.9264486,23,12,0.21105378366647753,,0.0767098671425323,0.16577976187482385,,0.08636438172460648,0.029255333710649672,0.03394705958960946,11,10.0,0.0,5097.405586239998,0.0,3633.8328997599965
134014.47+325439.5,8.05357151434104,1.3167109331909799,-9.402017764408399,1.5371738566433142,0.2194696236518911,0.03588197515241155,0.6356161425172558,0.11245311057824092,1.2435465528968328,1.011065275221901,-8.336194790932693,6.777741501485212,0.18100938981954737,0.14716964805967508,0.7402965468184438,0.6054776436157544,6.758832655644741,1.7863486501598538,0.6879563446678498,0.30791592967773224,55372.759664900004,60467.19397712,55372.759664900004,60467.13005351,24,24,0.3452864220576854,0.023342821631618216,0.027251216837285208,0.24450929914163108,0.021713670848530542,0.14555899768921982,0.03747632152800717,0.029467771285931726,1,10.0,188.51388879999286,3839.308863194994,188.51388879999286,4363.157047614994
122718.10+622500.8,2.6767931601320787,1.2092669319630587,-3.936773369340041,1.7784750518193966,0.23790674195509165,0.10747664788681895,0.4151711553532189,0.19260025300941008,2.0747512734931037,1.0855876475210755,-4.9107324376501795,2.5694793119074157,0.21583212989452327,0.11293146178297189,0.4886755791696128,0.26027654939000283,3.3997625601538504,0.8805546724030648,0.45192336726141585,0.1618940545709256,55328.177929,60425.15220611,55328.177929,60425.15220611,23,23,0.5730329260294723,0.06043191203434051,0.08887752161745394,0.4416675174586754,0.04395110762699189,0.10402795392969821,0.0337665269737395,0.028049586340891164,0,1.0,190.7014349000019,2543.0110828000034,0.0,3112.7561881799993
165753.20+343145.7,2.657378617871524,1.2327688461173145,-3.6861170978995985,1.710004848714669,0.1968152450413645,0.09130339986037687,0.19510977593490675,0.09109949058702155,2.877899478511381,1.4743108830517286,-2.6565435689378667,1.3609130979835535,0.19881593276290144,0.1018508448905392,0.23021702042330283,0.11961278130171392,2.9694846908050927,0.7275606783429241,0.2126633981791048,0.07517701549667037,55251.9093747,60364.84504031,55251.9093747,60364.909409725,23,23,1.0087410745990848,0.05339364968994409,0.07406368205032343,0.863602232351614,0.07484007982688257,0.06908369602462305,0.02265618834923311,0.026726620907985055,0,0.0,3286.6484938099966,181.47692995000398,4180.627003854999,0.0
160443.58+420856.4,1.0403587844573072,1.289427058827283,-1.2780568347638281,1.5840314803736406,0.09056763119391553,0.11225007762705815,0.11045705410235734,0.13723358742741099,0.998344367851146,1.0615534818538477,-2.802571859904566,2.9800137225503867,0.09055655366592918,0.0962900457441005,0.29594519550006715,0.3162306195069533,1.529832961744212,0.9413804840590269,0.20320112480121225,0.1723621639397321,55228.121830000004,60502.79585648,55228.121830000004,60502.41269712,24,24,0.8199352402607908,0.07086353965678804,0.0870542283556141,0.305990957254478,0.03231194709455651,0.09070673064530299,0.019324416488286422,0.017671209430195123,0,1.0,4910.361638579998,2557.5557595449936,4748.576558939996,4017.5163740699936
124719.38+612519.8,1.4489382438108767,1.277676261055694,-1.8219418066219448,1.6065914508704393,0.10151144653105759,0.08951296993654731,0.16063100071272005,0.14235091037519226,2.2029714342463245,1.279225721875865,-2.7614519184281714,1.6035252517858034,0.1120416856517221,0.06506058316505021,0.4592866921692074,0.2774236465503308,2.0588258507768296,0.7254870949359986,0.3099588464409637,0.15590675205866558,55332.3456893,60429.54893261,55332.3456893,60429.45291981,23,23,0.6319542683582317,0.05571607510300758,0.0700591946997483,0.24394716320333623,0.040573469667904496,0.05085934565922029,0.024296436448472125,0.011329752771693569,0,5.0,190.53457245000754,2543.2630984800053,190.53457245000754,4574.990870505004
154206.04+442852.2,3.107476391608126,1.6635142505441165,-2.3375192609192865,1.2513358466573186,0.13716493638275346,0.07342801604668218,0.29597931550860823,0.16281749192663342,2.477912912284958,,,,0.17148370434350826,,0.8331584157893749,,2.6409695216041236,,0.5645688656489916,,55219.7514497,60493.378840855,55219.7514497,60332.04210691,25,24,0.4634274396744598,0.058679703169081054,0.04414029878172954,0.20582364781256665,,0.06920489557697085,0.013477889028564172,0.01969633795118389,0,12.0,3285.928087760003,0.0,0.0,5112.290657209996
164620.17+360101.2,6.829390651945822,1.242455346711489,-9.261987082463191,1.6850120249747909,0.4223626866266045,0.07683947294787388,0.499235928377034,0.0947273978857096,3.629945496371612,1.392875683586749,-3.7437984582402524,1.4365631224889788,0.244853383772056,0.09395466809100443,0.3645949765169338,0.14433709821577795,5.866280422255219,0.723998320427271,0.4319154524469839,0.0863227632660538,56711.591482275,60523.00654258,56711.591482275,60523.133371,22,22,0.8460182102671642,0.04560173566062442,0.061844856759843636,0.6715764054436545,0.06540239452076374,0.06745373560479195,0.044168410055011376,0.034079697463960945,0,1.0,3811.415060305,0.0,3811.5418887250053,0.0
160419.21+415318.5,2.936107277420068,1.3470469537193461,-3.2532460577863818,1.49254600659254,0.16775934985714502,0.07696575766181529,0.6259030691861855,0.3113831294790905,3.3501096726482116,1.1364759706331924,-6.20414476081436,2.104665855139523,0.24427606191152035,0.0828671003907461,1.1086271127304763,0.42507038686588955,3.935901942167255,0.7811619978810711,0.8672650909583309,0.2634598105568044,55228.254197999995,60502.66788201,55228.254197999995,60502.5400349,24,24,0.2680276837039157,0.051566757287118375,0.05713665544419538,0.22034104985028224,0.03937304355861879,0.07291584030991552,0.021396449467060263,0.023357899401559523,1,9.0,1826.493043390008,3288.7451831200015,1826.5587498700042,5274.285836900002
160727.60+430639.5,1.1648649481756155,,,,0.22276985201774363,,1.3297383222912278,,,,,,,,,,1.1648649481756155,,1.3297383222912278,,55228.32009545,60502.85978002,,,10,5,0.16752909071154415,,0.19124092656976296,,,,0.06756288758205797,,6,2.0,0.0,3083.5619432050007,,
142148.21+525104.3,2.2926790804009802,,,,0.2420499707919947,,1.4592353595534435,,3.716424207670528,,,,0.4811154660936803,,3.16485527395499,,3.004551644035754,,2.312045316754217,,55362.9073645,60460.41246914,55362.9073645,60460.73285175,22,13,0.16587452408367287,,0.10557516438352163,0.15201815705539357,,0.12945655264559955,0.034841567028362136,0.04127166972956081,13,9.0,0.0,2905.916792019998,0.0,2905.916792019998
160833.97+421413.4,1.8144616729708376,,,,0.1304669220128463,,0.7029441653841668,,3.0428940699638187,,,,0.45375525420275653,,3.1102274682312885,,2.428677871467328,,1.9065858168077277,,55229.0811317,60343.74377366,55229.0811317,60342.29320127,19,10,0.1856006898379257,,0.07190392828702268,0.1458913403722192,,0.14911963537664388,0.020755775774762397,0.04670956947062861,13,7.0,180.39422270000068,3450.112562870003,180.4272667999976,4017.6684793599998
103227.43+084336.9,8.003100630323004,2.454030282536776,-3.5711532001160142,1.0950403476694897,0.3589824243993043,0.11007655420906615,0.22913614714899724,0.07178286794964207,3.1838135359554824,1.1833399066370787,-5.03220639703808,1.8703390072316142,0.36821973504156613,0.13685760863983878,0.283210683244647,0.10646189450262528,4.947568440858145,0.8703389902519174,0.25617341519682213,0.06420069141404137,55339.8763164,60434.83154965,55339.8763164,60434.83154965,22,22,1.566677404966025,0.10052282954078873,0.04485541804124682,1.300161882394406,0.07317262170691122,0.11565367471530053,0.05977841179211241,0.046953887602495636,1,4.0,5094.9552332500025,4572.324618430001,190.71910534999915,2014.371583940003
130821.28+270214.8,1.8275501094133941,1.5271898983123842,-1.5833131370634026,1.3230935865089106,0.12483146746239271,0.10431525522507788,0.12256168209136886,0.1028569902910673,2.6863605472807044,1.1337030938683907,-5.029520454848663,2.1225679874237935,0.16845047208894998,0.0710897952860973,0.4060473759269133,0.17446826542326288,2.7816860621515413,0.785551684743414,0.2643045290091411,0.10126541375457222,55368.2600641,60303.820287755,55368.2600641,60303.820287755,23,23,1.0185195350805625,0.0788419324896904,0.06830535962839401,0.41485423149063844,0.033492352521711455,0.06270583159787158,0.020388605614905853,0.02050352285116419,3,1.0,2180.333567964997,2744.553020309999,1651.407662599995,2904.255930970001
081249.90+342044.0,2.8484163945610357,1.1033446155872277,-6.109481198830799,2.366530117448009,0.18921553607553232,0.0732933370672312,0.4320516770609119,0.17012303076737628,2.650366694221824,1.3736292087940123,-2.8143565449842884,1.4586216928318603,0.1564046548484352,0.0810612368316968,0.5320523548392155,0.29352355550219833,3.6056552081494866,0.82281029798739,0.48205201595006375,0.16963042418160854,55298.4666444,60396.10245936,55298.4666444,60396.2948671,23,23,0.4379465376982119,0.030970802580052692,0.06642832713532812,0.29396478264944464,0.055573859370156076,0.059012458611640256,0.019271216247207512,0.031227827285848442,1,9.0,2182.698860749995,1465.318436759997,4366.365309739995,4208.983891839998
115941.07-000320.0,6.454059869094335,1.1052066691598528,-13.7139949614621,2.3484130918604893,1.0419202171188444,0.17842059045755615,0.6292956319264342,0.11156380215544227,7.073443258521286,1.539542384687314,-6.0428297372167545,1.3152282649170417,0.7764777030842884,0.16900119092958102,0.5343598534875702,0.1255366141504028,8.32108195657362,0.8229725836359371,0.5818277427070022,0.0839730960542211,55362.4332864,60459.69721223,55362.4332864,60459.69721223,23,23,1.655692752751614,0.07597495988927805,0.16143640410095106,1.4530988771265356,0.12849571092531287,0.10977365261944749,0.21725930943999772,0.2073223749628219,6,8.0,3634.437952839995,1823.5288956500008,5097.263925829997,1286.9132008199958
135656.85+061418.1,4.310871855985798,1.3361467765881632,-4.864638528041232,1.5077857346846388,0.2257388968313539,0.06996735449998844,0.7023845816087032,0.24016531682572284,1.9469709621254183,,,,0.1728969154552089,,0.8206443494820878,,3.707493782050816,,0.7615144655453955,,55213.3080756,60485.95918238,55213.3080756,60324.56888683,25,22,0.3213893111297145,0.04640404328710701,0.052365021362884505,0.21068434281467352,,0.08880302727600278,0.030785430210878484,0.0248154230738713,10,16.0,0.0,3810.3116755100054,0.0,4541.26407148
133003.78+332355.4,6.011826394400381,1.6112244630812291,-4.758652197944519,1.2753623158122152,0.24200994541639242,0.06486087900459679,0.6009344090496253,0.17803909606901844,2.5365683080760864,1.14751269964039,-4.506755382717594,2.038801407151382,0.13642898026735434,0.06171881394139113,0.5164299235781917,0.2410050048884187,4.453450570784645,0.7784636263445341,0.5586821663139085,0.14981766593958462,55370.0475663,60464.76214119,55370.0475663,60464.76214119,24,24,0.4027227294225504,0.05085682570390995,0.040255644381515854,0.2641771400891681,0.03027210680005602,0.05378486352328188,0.043817666702391234,0.023899792558958882,0,7.0,3108.383780229997,1821.1708628399938,4730.739191769993,5094.71457489
100056.53+011319.0,9.649837006396794,1.2583946093312695,-12.632180976497803,1.6473095280660541,1.047077320187277,0.1365449441688239,0.5907438962402085,0.08184017356195289,10.28137135498631,1.632845765781225,-7.9650663374580954,1.264979582415087,0.6393423148189925,0.10153775752207024,0.47911176235527075,0.08136542974220798,10.13211391883475,0.731588353892061,0.5349278292977396,0.05770213853442686,55333.2593379,60430.40298873,55333.2593379,60430.40298873,23,22,1.7724725161807071,0.0828896706067912,0.10850725452597576,1.334432516697237,0.08026829755482323,0.06218453674556956,0.36973108896463014,0.17136790659507517,1,2.0,2383.8225967499966,4938.954747819997,190.29466899999534,4574.741225849997
124606.72+280052.3,4.4714657435788485,1.0823435871877498,-10.79838535419045,2.6138102828751006,0.3740166333570555,0.09053284265833544,0.5617088895639474,0.1390689569843235,7.326426647495183,1.2736067447373345,-9.289046390366224,1.6147834004443558,0.25101963446160014,0.043636593238955836,0.4493511465159458,0.08108205526453988,7.971331033907677,0.8743951983435868,0.5055300180399466,0.08048986657124846,55360.9173319,60457.878062865,55360.9173319,60457.878062865,24,24,0.6658549300286191,0.034636348036228726,0.08364519707976159,0.5586268921485713,0.027023186655837514,0.03426221902425253,0.0868589562164429,0.062110969978176556,4,5.0,2746.9864879400047,1464.5965397400068,3270.3228619800066,2015.619768550001
155105.68+443351.5,3.1611051780975723,1.3630248725419134,-3.413002519735676,1.4716395255306363,0.34298539135508843,0.14789056136906484,0.1625151013590372,0.07050025181733903,3.809688668994091,2.399634708660071,-1.7464896129932193,1.1000733807362262,0.23886196504398116,0.15045362277585492,0.15982374693122645,0.10172617521914627,3.03257149495514,0.8288534201791378,0.16116942414513183,0.061883964463794384,55222.0010048,60496.316333915005,55222.0010048,60496.316333915005,25,25,2.110483201172465,0.10049374103059594,0.10850173342270919,1.4945336323942247,0.1367668970184185,0.06269855250587975,0.04723323911422872,0.021900973612441366,0,0.0,365.91907699999865,2557.650984210006,5274.315329115008,2557.650984210006
130927.08+312226.9,2.8188264699763113,1.0741954702960452,-7.185463775721639,2.738229090037376,0.3502666218869963,0.1334792413206163,0.2971797274148719,0.11391395493587782,5.520737415759814,1.7784408080961247,-3.753908816327771,1.2092776971734134,0.2963570642454223,0.09546795240017517,0.3460348809972935,0.11594502568614908,4.819734119446384,0.9109404040164375,0.32160730420608274,0.08127059448302161,55364.39116685,60461.24029308,55364.39116685,60461.24029308,24,24,1.178635652350584,0.04874655733015909,0.12425973206145602,0.8564369678319805,0.07894626074996969,0.05368070276253756,0.05407542129191156,0.045792397117320915,0,0.0,3842.0883041100024,1287.6832857249974,4001.5097235099965,1287.6832857249974
015529.30+054257.0,2.3764619946969208,1.2218843375053332,-3.3845959151481306,1.7402275932594735,0.15603774703443826,0.08022854124596045,0.66612977539623,0.36673253760631247,1.560897086749034,1.1554164410308398,-2.6968711328449064,1.9962938445354874,0.20269836626930304,0.1500425793256025,0.8569489840525697,0.6903114872301644,2.504706532359748,0.7842819038982872,0.7615393797243999,0.3908397061267851,55211.5235533,60307.794510089996,55211.5235533,60307.92363094,23,17,0.2342452669100751,0.04610232682018973,0.06565968544106188,0.23653492803122161,0.07516056803777578,0.12986017335164232,0.032560200968775765,0.035900204698464444,11,13.0,2186.4906384200003,4204.72971105,4729.307948969996,4001.401131669998
081855.93+312712.3,4.388590097480379,1.1332708380570906,-8.230656102846833,2.125412110096172,0.4424002091489533,0.11424153193680855,0.5776111034128492,0.1545671562098122,4.363397917172528,1.376067453284339,-4.615965590112557,1.4557187161491636,0.3409672175362082,0.10752947578811096,0.6885384136402446,0.24020596973813452,5.399652426903074,0.7831968960081773,0.6330747585265468,0.1428197409994729,55300.3516285,60397.96566953,55300.3516285,60397.96566953,22,22,0.7659136165059944,0.053750296892605576,0.10080691049340618,0.4952043499411213,0.07386693225498978,0.07814259070764606,0.09936703644111566,0.09157102172756726,1,4.0,2182.6156504999963,3844.6656255199996,2749.1962269099968,3844.6656255199996
115928.65+272548.5,11.254921114171973,1.8588689482323881,-7.1826033025283085,1.1862827034593169,0.6417213402021977,0.10598704874242898,0.46085786719748717,0.08165759800722097,3.522096488767184,1.083556479944143,-8.441284597234448,2.5969216498062493,0.38150676205685585,0.1173687675756744,0.40216735091187494,0.12519973199889858,7.6002263756754775,0.8937546195576657,0.43151260905468103,0.07473776857269845,55351.159511000005,60445.83449931,55351.159511000005,60445.83449931,23,23,1.3924495725863497,0.08934383720959627,0.05701695584468869,0.948626886771954,0.045195344104598245,0.10831808931798803,0.10565306064569446,0.04719243034552467,5,3.0,189.5496870999923,2543.1032660099954,189.5496870999923,4207.290637749997
115306.94-004512.7,7.076434479453216,1.982176491026467,-4.134786135468913,1.1581928578503473,0.38886183498795956,0.10892389236536881,0.31331819303948893,0.09091809159182723,5.798033258080994,1.8700727347058208,-3.669074000154015,1.1834073631335136,0.3190969578458598,0.10292016172266998,0.3551531264751212,0.11959689725476833,5.169581968289284,0.7971848655488526,0.33423565975730507,0.07511577266404756,55361.308513,60458.5120783,55361.308513,60458.5120783,24,24,1.2411083800006133,0.09404642035829502,0.05495166190219658,0.8984771189060976,0.08696934371791498,0.055035379005651475,0.07872241538242031,0.07344240249932454,1,6.0,2182.3326314849983,3634.581588229994,2379.646660774997,3634.581588229994
142310.36-003244.2,7.525127658679734,1.2654580361899441,-9.703712530612798,1.631818297271977,0.5312380422718401,0.08933528841165994,0.7692002452511574,0.14300249933305476,6.066165258067824,1.3422114896841724,-6.775695655314459,1.4992035614379093,0.38681837889644255,0.0855881847078433,0.9926859924102138,0.2634288445921211,7.517675275668704,0.7208223601526956,0.8809431188306855,0.14987033644007094,55220.388904399995,60494.232068235,55220.388904399995,60494.36010638,25,25,0.6906368602344655,0.054745855320416426,0.07059521995737739,0.38966841665334506,0.057089101779984,0.06376654153659683,0.117119259067336,0.06499206064058155,1,6.0,2557.37280660501,0.0,2722.3850090500055,0.0
120508.33+560842.0,3.17977925923366,2.187667307359914,-1.6342296177381799,1.1243392751441281,0.13307303746090882,0.09155337833559944,0.18242482314840786,0.12714835708794114,1.6163706014675827,1.0416343631377971,-5.544035424189602,3.572731280218685,0.17217491401896623,0.11095432368642205,0.2930047279729214,0.18945435756389045,2.993603725657256,1.1152196532647034,0.23771477556066462,0.11408292851047987,55331.58350875,60428.87365944,55331.58350875,60428.87365944,23,23,0.7294678167381314,0.08142860465660001,0.041849772142038555,0.5876182108395129,0.031055882736199122,0.10651945405505403,0.019961718912701043,0.02234196883975592,2,1.0,3479.6633249000006,2016.7533455000012,4366.09324912,3112.819932859995
142222.78+524354.0,3.484783971325103,1.616699911271048,-2.743228333063924,1.2726691350609758,0.17923254571075814,0.08315156495548341,0.43615145015461027,0.213896870529726,3.995846420325122,1.7372133919162513,-2.8129230502598266,1.2229317844862713,0.11086415146570289,0.04819872145986539,0.3128209318294302,0.14037926389614838,3.2591954437434945,0.7393780261561322,0.37448619099202024,0.12792400962527992,55363.1719722,60460.252405485,55363.1719722,60460.34841822,24,24,0.41094107481981873,0.06533635700334595,0.051432900055094155,0.3544013209645224,0.0394124366308074,0.027744847975584214,0.017562315286136554,0.012627571339625832,0,1.0,189.1038671999995,1653.5990642899997,3111.133239120005,1653.6319175649987
121325.41+571009.5,9.48550972169596,2.722665370174061,-3.7457019072257625,1.0751444222836255,0.2814406646419497,0.08078308639827138,0.5233682448635619,0.1670780405035284,3.4078698591559453,1.5333087447448073,-2.9319029322136316,1.319156126994692,0.20940520228932125,0.09421804268804936,0.5865323699087234,0.2888094338202856,4.892746105072825,0.8895241298304947,0.5549503073861426,0.1668277260245525,55331.98067545,60429.06683119,55331.98067545,60429.06683119,23,23,0.5377488363194812,0.07513696274095594,0.029670589446365525,0.3570224134806218,0.07142296560657863,0.061447534954044966,0.050087956823519075,0.030458410723677998,1,5.0,2543.037773309996,1654.9530980199997,2542.972194260001,1464.4213898000016
161728.20+541119.9,2.0395359828218114,2.082874229010606,-1.1162576778354127,1.139977117188099,0.08500238232869917,0.0868086040394328,0.0944607984733637,0.0967986163213314,1.2702175486468492,1.09950293362869,-2.7790855937980083,2.405582229942623,0.1080715089010334,0.09354692131670547,0.35860450387051473,0.31383886294045366,1.8012742007755205,0.8885959939584057,0.22653265117193921,0.16421388797349112,55219.6171079,60493.348980135,55219.6171079,60493.02961664,25,25,0.8998694029954486,0.07614942680038828,0.041677314371817875,0.3013668476959675,0.038887434464851656,0.0850811020648872,0.01840260880825484,0.02165211923172211,2,5.0,2359.153800870001,3447.2159084700033,4909.853134620003,5273.4125087400025
145900.98+331919.8,7.458364105399032,1.3959280351095007,-7.657703893752261,1.4332370207185077,0.41430689157657996,0.0775428226509033,0.20005176960817134,0.03780522023071372,2.8888765740163054,1.1964872640339033,-4.397414861146678,1.8212792209120245,0.30542152441706594,0.12649656527858869,0.19453790666120266,0.08103017602745169,5.600589858578569,0.7395701120534475,0.197294838134687,0.04470772892837594,55216.11468035,60489.28766679,55216.11468035,60489.28766679,25,25,2.0709983840085817,0.05410327917152857,0.05554929817339804,1.5699846351743292,0.06945478970283547,0.10572328605664483,0.041701025342450126,0.04058017802108371,1,3.0,363.4096217499973,3652.5311651199954,363.4096217499973,4381.139066709999
163034.00+441200.5,3.9665372531868552,1.293425649856563,-4.835263734770555,1.5767037441407492,0.2802542893287461,0.09138653267630022,0.2653215262387297,0.0877335883122049,1.9822888589214696,1.1962077675324752,-3.0197579292945766,1.8222661519952874,0.17271791887709242,0.10422624090478572,0.22347984757341247,0.13586877572881173,3.4509619440433643,0.7462619999163778,0.24440068690607109,0.08086641258300878,55237.3514724,60513.29021909,55237.3514724,60513.29021909,24,24,1.0562817623647327,0.057960497027996105,0.07065464697289303,0.7728567956014696,0.057195948457179735,0.08713055017171684,0.055842987192893156,0.03391384440356793,0,0.0,3813.0879586100054,2721.537347395002,4017.929852140005,2721.537347395002
073648.65+390909.9,4.505146460364326,2.26163863836067,-2.2208718641225773,1.1149048455888648,0.20515400274004358,0.10298981919751207,0.5466171705078333,0.30561469400709346,2.184715127007994,1.141816713479048,-3.9640575947335748,2.071769979942007,0.16514502183976676,0.08631118252142635,0.5320717196321167,0.2871054835374769,3.218697761557118,0.8643638702180217,0.539344445069975,0.20966038006162357,55290.62746435,60385.23186431,55290.62746435,60385.65004241,20,20,0.3753156940705792,0.09237543419511773,0.04553769883952963,0.31038113048735383,0.04166060101123889,0.07559110100818306,0.03583812072454623,0.029205851357476692,5,11.0,4940.84425609,2018.69282905,4209.275116470002,3478.235972445
122750.07+321823.9,2.8961488462331264,1.3061574534913905,-3.4467039528748837,1.5544567275543208,0.2338945371824389,0.10548597785956827,0.6631797628664274,0.32517508731314004,2.471778874646261,,,,0.12484993958070978,,0.4112378624120952,,2.93821055791809,,0.5372088126392613,,55354.7659037,60452.08228096,55354.7659037,60451.95417891,24,24,0.3526864815227303,0.06786035017232864,0.08076053738973177,0.30359543950649065,,0.050510157223743246,0.02336792191920889,0.020271306937778066,1,2.0,2016.0989655250014,4938.2402606749965,189.44700510000257,2380.18999092
114916.55+560746.1,1.7511614969131837,1.123628658881199,-3.4176480102912183,2.192925813581831,0.1651287218569067,0.10595445629081301,0.7287404577618025,0.49273750455047116,,,,,,,,,2.5844047536022012,1.2320171454704574,0.7287404577618025,0.49273750455047116,55329.069486199995,60426.209939349996,,,21,8,0.22659469513202324,0.048316480035296566,0.09429668374275202,,,,0.021425348411557577,,9,5.0,190.63802075000422,1823.631810470004,,
143542.66+333404.1,5.391399088751798,2.052004413051785,-3.008847118062874,1.1451883755636776,0.30685921465702204,0.1167927753624329,0.7170299031387238,0.32198717078026545,8.365253748627081,1.6389513348660278,-6.442130788222345,1.2621659990256002,0.2475897025319822,0.048508686724592597,0.7561188680635144,0.17269004239596691,5.801907685916024,0.7826798121624194,0.7365743856011191,0.18268660931346384,55210.854580650004,60483.279612295,55210.854580650004,60483.6313829,25,25,0.4279587410703204,0.10198564520439346,0.05691643478911246,0.32744812090998443,0.03843288977998266,0.029597392974793746,0.05414142139846456,0.0422570340992407,1,4.0,5272.425031644998,2553.7038967099943,4176.452938104994,2717.980365159994
075633.24+345036.0,7.204369424413973,1.5316735659484624,-6.209685236310765,1.3202003074809427,0.6516575135872347,0.13854461491533787,0.22461542478876143,0.048440237645408016,7.266878871232902,1.2980806191124818,-8.78007895475918,1.5683831432182116,0.5239426225208872,0.09359172980214285,0.18196429694782823,0.03272226723821365,7.3652531216792045,0.7173646101418953,0.2032898608682948,0.029228425361079044,55295.2248753,60392.95071521,55295.2248753,60392.95071521,22,22,2.901214438857363,0.10494211683656784,0.09045309522564393,2.8793704661256108,0.05967402175089642,0.07210009025951947,0.11414210768646282,0.11737557642249663,1,1.0,4366.472143319996,1656.27911684,4730.5712008099945,2018.2938208800042
084606.72+220511.6,2.4857645616928212,,,,0.18049563637425745,,0.8603741486487244,,,,,,,,,,2.4857645616928212,,0.8603741486487244,,55310.5051901,60405.389540585,,,10,2,0.20978737757025592,,0.07261171840479486,,,,0.05201045335383177,,6,0.0,191.38740580000012,3268.1357803499995,,
141526.07+000448.5,4.399759733898183,1.2329248635068681,-6.100760571687139,1.7095886707593368,0.3755898050551041,0.10524984025022029,0.23149103285913894,0.06546168734148258,2.8769706491755875,1.234141532956336,-3.977780930570874,1.706358963664076,0.254344977781071,0.10910702230084461,0.3677290178146141,0.16136714320525877,4.338817971332945,0.744881004694989,0.29961002533687653,0.08706978152008382,55218.7015471,60492.25215539,55218.7015471,60492.25215539,25,25,1.6224810111052919,0.061564423098026344,0.08536598081966897,0.6916641479441141,0.06394142418108695,0.08840722023144554,0.05630688910939963,0.049307534437405764,9,6.0,1463.5853396900056,5112.575575765004,5273.550608290003,0.0
